Time (ms), Time (us), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
12777, -1081, -31, -764, -5, -1281, -257, -7169, 1
12529, 12529587, -10.9, -0.11, -0.11, -0.28, -0.28, -0.28, 25.94, 0
12777, -1081, -31, -764, 100663291, 14250, 14250583, -1078, 1
14372, 14372586, -10.86, -0.11, -0.11, -0.28, -0.28, -0.28, 25.89, 0
14621, 14621583, -10.88, -0.11, -0.11, -0.28, -0.28, -0.28, 25.98, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
15092, 15092584, -10.84, -0.11, -0.11, -0.28, -0.28, -0.28, 25.94, 0
15231, 15231581, -10.86, -0.11, -0.11, -0.28, -0.28, -0.28, 25.94, 0
15476, 15476576, -10.8, -0.11, -0.11, -0.27, -0.27, -0.27, 26.08, 0
15727, 15727583, -10.78, -0.11, -0.11, -0.31, -0.31, -0.31, 26.03, 0
15847, 15847587, -10.84, -0.11, -0.11, -0.28, -0.28, -0.28, 26.03, 0
16092, 16092576, -10.81, -0.11, -0.11, -0.27, -0.27, -0.27, 26.08, 0
16339, 16339583, -10.83, -0.11, -0.11, -0.25, -0.25, -0.25, 26.03, 0
16461, 16461588, -10.91, -0.11, -0.11, -0.25, -0.25, -0.25, 26.08, 0
16714, 16714576, -10.85, -0.11, -0.11, -0.29, -0.29, -0.29, 26.03, 0
16953, 16953576, -10.91, -0.11, -0.11, -0.29, -0.29, -0.29, 26.08, 0
17077, 17077579, -10.88, -0.11, -0.11, -0.29, -0.29, -0.29, 26.03, 0
17323, 17323583, -10.88, -0.11, -0.11, -0.29, -0.29, -0.29, 26.08, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
17803, 17803584, -10.88, -0.11, -0.11, -0.27, -0.27, -0.27, 26.13, 0
17935, 17935579, -10.92, -0.11, -0.11, -0.27, -0.27, -0.27, 26.08, 0
18180, 18180576, -10.83, -0.11, -0.11, -0.28, -0.28, -0.28, 26.08, 0
