Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
14280, -17.64, 101537.0, 27.66, 0
14649, -17.55, 101536.0, 27.68, 0
14895, -17.55, 101536.0, 27.7, 0
15510, -17.64, 101537.0, 27.73, 0
15755, -17.8, 101539.0, 27.75, 0
16124, -17.64, 101537.0, 27.77, 0
16370, -17.64, 101537.0, 27.78, 0
16739, -17.64, 101537.0, 27.8, 0
16985, -17.72, 101538.0, 27.82, 0
17353, -17.55, 101536.0, 27.84, 0
17599, -17.47, 101535.0, 27.85, 0
