Time (ms), Time (us), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346277, 1701052457, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346297, 2716463, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346297, 2716463, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1831346297, 2716463, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999988, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
1701999872, 1701062688, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
