Time (ms), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
130987, -38.20886, 145.83469, 141, 2211000, 0.0, 255, 6, 0
133013, -38.20886, 145.83469, 141, 2211200, 0.0, 255, 6, 0
133013, -38.20886, 145.83469, 141, 2211200, 0.0, 255, 6, 0
133013, -38.20886, 145.83469, 141, 2211200, 0.0, 255, 6, 0
133993, -38.20886, 145.83469, 141, 2211300, 0.0, 255, 6, 0
134942, -38.20886, 145.83469, 141, 2211300, 0.0, 255, 6, 0
135116, -38.20886, 145.83469, 141, 2211400, 0.0, 255, 6, 0
135116, -38.20886, 145.83469, 141, 2211400, 0.0, 255, 6, 0
135116, -38.20886, 145.83469, 141, 2211400, 0.0, 255, 6, 0
136070, -38.20886, 145.83469, 141, 2211500, 0.0, 255, 6, 0
136070, -38.20886, 145.83469, 141, 2211500, 0.0, 255, 6, 0
137052, -38.20886, 145.83469, 141, 2211600, 0.0, 255, 6, 0
137052, -38.20886, 145.83469, 141, 2211600, 0.0, 255, 6, 0
138021, -38.20886, 145.83469, 141, 2211700, 0.0, 255, 6, 0
138990, -38.20886, 145.83469, 141, 2211800, 0.0, 255, 6, 0
138990, -38.20886, 145.83469, 141, 2211800, 0.0, 255, 6, 0
138990, -38.20886, 145.83469, 141, 2211800, 0.0, 255, 6, 0
139954, -38.20886, 145.83469, 141, 2211900, 0.0, 255, 6, 0
140961, -38.20886, 145.83469, 141, 2212000, 0.0, 255, 6, 0
141970, -38.20886, 145.83469, 141, 2212100, 0.0, 255, 6, 0
144004, -38.20886, 145.83469, 141, 2212300, 0.0, 255, 6, 0
144004, -38.20886, 145.83469, 141, 2212300, 0.0, 255, 6, 0
144004, -38.20886, 145.83469, 141, 2212300, 0.0, 255, 6, 0
144004, -38.20886, 145.83469, 141, 2212300, 0.0, 255, 6, 0
144992, -38.20886, 145.83469, 141, 2212400, 0.0, 255, 6, 0
144992, -38.20886, 145.83469, 141, 2212400, 0.0, 255, 6, 0
144992, -38.20886, 145.83469, 141, 2212400, 0.0, 255, 6, 0
144992, -38.20886, 145.83469, 141, 2212400, 0.0, 255, 6, 0
146051, -38.20886, 145.83469, 141, 2212500, 0.0, 255, 6, 0
146051, -38.20886, 145.83469, 141, 2212500, 0.0, 255, 6, 0
147012, -38.20886, 145.83469, 141, 2212600, 0.0, 255, 6, 0
147988, -38.20886, 145.83469, 141, 2212700, 0.0, 255, 6, 0
147988, -38.20886, 145.83469, 141, 2212700, 0.0, 255, 6, 0
148999, -38.20886, 145.83469, 141, 2212800, 0.0, 255, 6, 0
148999, -38.20886, 145.83469, 141, 2212800, 0.0, 255, 6, 0
148999, -38.20886, 145.83469, 141, 2212800, 0.0, 255, 6, 0
149991, -38.20886, 145.83469, 141, 2212900, 0.0, 255, 6, 0
150982, -38.20886, 145.83469, 141, 2213000, 0.0, 255, 6, 0
150982, -38.20886, 145.83469, 141, 2213000, 0.0, 255, 6, 0
150982, -38.20886, 145.83469, 141, 2213000, 0.0, 255, 6, 0
151989, -38.20886, 145.83469, 141, 2213100, 0.0, 255, 6, 0
151989, -38.20886, 145.83469, 141, 2213100, 0.0, 255, 6, 0
151989, -38.20886, 145.83469, 141, 2213100, 0.0, 255, 6, 0
152987, -38.20886, 145.83469, 141, 2213200, 0.0, 255, 6, 0
152987, -38.20886, 145.83469, 141, 2213200, 0.0, 255, 6, 0
152987, -38.20886, 145.83469, 141, 2213200, 0.0, 255, 6, 0
153958, -38.20886, 145.83469, 141, 2213300, 0.0, 255, 6, 0
154054, -38.20886, 145.83469, 141, 2213300, 0.0, 255, 6, 0
155023, -38.20886, 145.83469, 141, 2213400, 0.0, 255, 6, 0
155023, -38.20886, 145.83469, 141, 2213400, 0.0, 255, 6, 0
156001, -38.20886, 145.83469, 141, 2213500, 0.0, 255, 6, 0
156001, -38.20886, 145.83469, 141, 2213500, 0.0, 255, 6, 0
156001, -38.20886, 145.83469, 141, 2213500, 0.0, 255, 6, 0
156001, -38.20886, 145.83469, 141, 2213500, 0.0, 255, 6, 0
157059, -38.20886, 145.83469, 141, 2213600, 0.0, 255, 6, 0
158024, -38.20886, 145.83469, 141, 2213700, 0.0, 255, 6, 0
