Time (ms), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
921189, -37.87483, 145.056306, 38, 4150800, 0.0, 162, 7, 0
921189, -37.87483, 145.056306, 38, 4150800, 0.0, 162, 7, 0
922184, -37.87483, 145.056306, 38, 4150900, 0.0, 162, 7, 0
922184, -37.87483, 145.056306, 38, 4150900, 0.0, 162, 7, 0
922184, -37.87483, 145.056306, 38, 4150900, 0.0, 162, 7, 0
922184, -37.87483, 145.056306, 38, 4150900, 0.0, 162, 7, 0
923162, -37.87483, 145.056306, 38, 4151000, 0.0, 162, 7, 0
923248, -37.87483, 145.056306, 38, 4151000, 0.0, 162, 7, 0
924223, -37.87483, 145.056306, 37, 4151100, 0.0, 162, 7, 0
924223, -37.87483, 145.056306, 37, 4151100, 0.0, 162, 7, 0
924223, -37.87483, 145.056306, 37, 4151100, 0.0, 162, 7, 0
925191, -37.87483, 145.056306, 37, 4151200, 0.0, 162, 7, 0
925191, -37.87483, 145.056306, 37, 4151200, 0.0, 162, 7, 0
925191, -37.87483, 145.056306, 37, 4151200, 0.0, 162, 7, 0
926183, -37.87483, 145.056306, 37, 4151300, 0.0, 162, 7, 0
926183, -37.87483, 145.056306, 37, 4151300, 0.0, 162, 7, 0
927180, -37.87483, 145.056306, 37, 4151400, 0.0, 162, 7, 0
927180, -37.87483, 145.056306, 37, 4151400, 0.0, 162, 7, 0
927180, -37.87483, 145.056306, 37, 4151400, 0.0, 162, 7, 0
928175, -37.87483, 145.056306, 37, 4151500, 0.0, 162, 7, 0
928175, -37.87483, 145.056306, 37, 4151500, 0.0, 162, 7, 0
928175, -37.87483, 145.056306, 37, 4151500, 0.0, 162, 7, 0
929179, -37.87483, 145.056306, 37, 4151600, 0.0, 162, 7, 0
929179, -37.87483, 145.056306, 37, 4151600, 0.0, 162, 7, 0
930238, -37.87483, 145.056306, 37, 4151700, 0.0, 162, 7, 0
931228, -37.87483, 145.056306, 36, 4151800, 0.0, 162, 7, 0
932200, -37.87483, 145.056306, 36, 4151900, 0.0, 162, 7, 0
932200, -37.87483, 145.056306, 36, 4151900, 0.0, 162, 7, 0
932200, -37.87483, 145.056306, 36, 4151900, 0.0, 162, 7, 0
933179, -37.87483, 145.056306, 36, 4152000, 0.0, 162, 7, 0
933179, -37.87483, 145.056306, 36, 4152000, 0.0, 162, 7, 0
934191, -37.87483, 145.056306, 36, 4152100, 0.0, 162, 7, 0
934191, -37.87483, 145.056306, 36, 4152100, 0.0, 162, 7, 0
934191, -37.87483, 145.056306, 36, 4152100, 0.0, 162, 7, 0
934191, -37.87483, 145.056306, 36, 4152100, 0.0, 162, 7, 0
935180, -37.87483, 145.056306, 36, 4152200, 0.0, 162, 7, 0
935180, -37.87483, 145.056306, 36, 4152200, 0.0, 162, 7, 0
935180, -37.87483, 145.056306, 36, 4152200, 0.0, 162, 7, 0
935180, -37.87483, 145.056306, 36, 4152200, 0.0, 162, 7, 0
936241, -37.87483, 145.056306, 36, 4152300, 0.0, 162, 7, 0
936241, -37.87483, 145.056306, 36, 4152300, 0.0, 162, 7, 0
936241, -37.87483, 145.056306, 36, 4152300, 0.0, 162, 7, 0
936241, -37.87483, 145.056306, 36, 4152300, 0.0, 162, 7, 0
937224, -37.87483, 145.056306, 35, 4152400, 0.0, 162, 7, 0
937224, -37.87483, 145.056306, 35, 4152400, 0.0, 162, 7, 0
938196, -37.87483, 145.056306, 35, 4152500, 0.0, 162, 7, 0
938196, -37.87483, 145.056306, 35, 4152500, 0.0, 162, 7, 0
