Time (ms), Time (us), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
47375, 47375613, -1.23, -0.01, -0.01, 0.03, 0.03, 0.03, 30.6, 0
47531, 47531615, -1.26, -0.01, -0.01, 0.01, 0.01, 0.01, 30.64, 0
47681, 47681615, -1.2, -0.01, -0.01, 0.02, 0.02, 0.02, 30.55, 0
47840, 47840618, -1.25, -0.01, -0.01, 0.0, 0.0, 0.0, 30.55, 0
47991, 47991616, -1.21, -0.01, -0.01, -0.05, -0.05, -0.05, 30.64, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
48463, 48463616, -1.23, -0.01, -0.01, 0.02, 0.02, 0.02, 30.69, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
70743, 70743615, -2.99, -0.03, -0.03, 0.0, 0.0, 0.0, 30.97, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -107, -12667, -2147483472, -6, -97, 1610612741, 19477, 1
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
78412, 78412613, -1.07, -0.01, -0.01, 0.03, 0.03, 0.03, 30.93, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
50417627, 85979621, -2158, -12657, -2147483479, -6, -98, -1073741819, 3102, 1
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
85979, 85979619, -1.1, -0.01, -0.01, 0.03, 0.03, 0.03, 31.02, 0
