Time (ms), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
761175, -37.87483, 145.056306, 45, 4122800, 0.0, 162, 7, 0
762171, -37.87483, 145.056306, 45, 4122900, 0.0, 162, 7, 0
762171, -37.87483, 145.056306, 45, 4122900, 0.0, 162, 7, 0
762171, -37.87483, 145.056306, 45, 4122900, 0.0, 162, 7, 0
762171, -37.87483, 145.056306, 45, 4122900, 0.0, 162, 7, 0
763126, -37.87483, 145.056306, 45, 4123000, 0.0, 162, 7, 0
764237, -37.87483, 145.056306, 45, 4123100, 0.0, 162, 7, 0
765235, -37.87483, 145.056306, 45, 4123200, 0.0, 162, 7, 0
765235, -37.87483, 145.056306, 45, 4123200, 0.0, 162, 7, 0
766218, -37.87483, 145.056306, 45, 4123300, 0.0, 162, 7, 0
766218, -37.87483, 145.056306, 45, 4123300, 0.0, 162, 7, 0
767188, -37.87483, 145.056306, 45, 4123400, 0.0, 162, 7, 0
767188, -37.87483, 145.056306, 45, 4123400, 0.0, 162, 7, 0
767188, -37.87483, 145.056306, 45, 4123400, 0.0, 162, 7, 0
767188, -37.87483, 145.056306, 45, 4123400, 0.0, 162, 7, 0
768184, -37.87483, 145.056306, 45, 4123500, 0.0, 162, 7, 0
768184, -37.87483, 145.056306, 45, 4123500, 0.0, 162, 7, 0
769156, -37.87483, 145.056306, 45, 4123600, 0.0, 162, 7, 0
769249, -37.87483, 145.056306, 45, 4123600, 0.0, 162, 7, 0
769249, -37.87483, 145.056306, 45, 4123600, 0.0, 162, 7, 0
769249, -37.87483, 145.056306, 45, 4123600, 0.0, 162, 7, 0
770123, -37.87483, 145.056306, 45, 4123700, 0.0, 162, 7, 0
770175, -37.87483, 145.056306, 45, 4123700, 0.0, 162, 7, 0
770175, -37.87483, 145.056306, 45, 4123700, 0.0, 162, 7, 0
770175, -37.87483, 145.056306, 45, 4123700, 0.0, 162, 7, 0
771179, -37.87483, 145.056306, 46, 4123800, 0.0, 162, 7, 0
772139, -37.87483, 145.056306, 46, 4123900, 0.0, 162, 7, 0
773220, -37.87483, 145.056306, 46, 4124000, 0.0, 162, 7, 0
773220, -37.87483, 145.056306, 46, 4124000, 0.0, 162, 7, 0
773220, -37.87483, 145.056306, 46, 4124000, 0.0, 162, 7, 0
774190, -37.87483, 145.056306, 46, 4124100, 0.0, 162, 7, 0
774190, -37.87483, 145.056306, 46, 4124100, 0.0, 162, 7, 0
775176, -37.87483, 145.056306, 46, 4124200, 0.0, 162, 7, 0
775176, -37.87483, 145.056306, 46, 4124200, 0.0, 162, 7, 0
776168, -37.87483, 145.056306, 46, 4124300, 0.0, 162, 7, 0
776169, -37.87483, 145.056306, 46, 4124300, 0.0, 162, 7, 0
776169, -37.87483, 145.056306, 46, 4124300, 0.0, 162, 7, 0
777223, -37.87483, 145.056306, 46, 4124400, 0.0, 162, 7, 0
777223, -37.87483, 145.056306, 46, 4124400, 0.0, 162, 7, 0
777223, -37.87483, 145.056306, 46, 4124400, 0.0, 162, 7, 0
777223, -37.87483, 145.056306, 46, 4124400, 0.0, 162, 7, 0
778201, -37.87483, 145.056306, 46, 4124500, 0.0, 162, 7, 0
778201, -37.87483, 145.056306, 46, 4124500, 0.0, 162, 7, 0
778201, -37.87483, 145.056306, 46, 4124500, 0.0, 162, 7, 0
778201, -37.87483, 145.056306, 46, 4124500, 0.0, 162, 7, 0
779181, -37.87483, 145.056306, 46, 4124600, 0.0, 162, 7, 0
779181, -37.87483, 145.056306, 46, 4124600, 0.0, 162, 7, 0
779181, -37.87483, 145.056306, 46, 4124600, 0.0, 162, 7, 0
779181, -37.87483, 145.056306, 46, 4124600, 0.0, 162, 7, 0
780177, -37.87483, 145.056306, 46, 4124700, 0.0, 162, 7, 0
780177, -37.87483, 145.056306, 46, 4124700, 0.0, 162, 7, 0
780177, -37.87483, 145.056306, 46, 4124700, 0.0, 162, 7, 0
780177, -37.87483, 145.056306, 46, 4124700, 0.0, 162, 7, 0
781155, -37.87483, 145.056306, 46, 4124700, 0.0, 162, 7, 0
781183, -37.87483, 145.056306, 46, 4124800, 0.0, 162, 7, 0
781183, -37.87483, 145.056306, 46, 4124800, 0.0, 162, 7, 0
781183, -37.87483, 145.056306, 46, 4124800, 0.0, 162, 7, 0
782185, -37.87483, 145.056306, 46, 4124900, 0.0, 162, 7, 0
782185, -37.87483, 145.056306, 46, 4124900, 0.0, 162, 7, 0
782185, -37.87483, 145.056306, 46, 4124900, 0.0, 162, 7, 0
783245, -37.87483, 145.056306, 46, 4125000, 0.0, 162, 7, 0
783245, -37.87483, 145.056306, 46, 4125000, 0.0, 162, 7, 0
783245, -37.87483, 145.056306, 46, 4125000, 0.0, 162, 7, 0
785170, -37.87483, 145.056306, 46, 4125200, 0.0, 162, 7, 0
785170, -37.87483, 145.056306, 46, 4125200, 0.0, 162, 7, 0
785170, -37.87483, 145.056306, 46, 4125200, 0.0, 162, 7, 0
