Time (ms), Time (us), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
926220340, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220339, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220339, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220340, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220340, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220340, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220340, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220342, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220344, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220345, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926220336, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
