Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
84591, -6.49, 101403.0, 32.26, 0
93236, -6.66, 101405.0, 32.19, 0
96487, -6.66, 101405.0, 32.15, 0
100824, -6.66, 101405.0, 32.1, 0
109441, -6.58, 101404.0, 31.95, 0
