Time (ms), Time (us), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
126942, 126942566, -0.77, -0.01, -0.01, -0.2, -0.2, -0.2, 28.48, 0
127153, 127153562, -0.77, -0.01, -0.01, -0.22, -0.22, -0.22, 28.48, 0
127290, 127290561, -0.73, -0.01, -0.01, -0.18, -0.18, -0.18, 28.53, 0
127504, 127504568, -0.79, -0.01, -0.01, -0.16, -0.16, -0.16, 28.57, 0
127798, 127798562, -0.73, -0.01, -0.01, -0.1, -0.1, -0.1, 28.62, 0
127935, 127935569, -0.84, -0.01, -0.01, -0.2, -0.2, -0.2, 28.57, 0
128230, 128230562, -0.73, -0.01, -0.01, -0.18, -0.18, -0.18, 28.57, 0
128371, 128371561, -0.79, -0.01, -0.01, -0.13, -0.13, -0.13, 28.62, 0
128582, 128582561, -0.8, -0.01, -0.01, -0.12, -0.12, -0.12, 28.53, 0
128872, 128872562, -0.74, -0.01, -0.01, -0.22, -0.22, -0.22, 28.53, 0
129078, 129078566, -0.8, -0.01, -0.01, -0.08, -0.08, -0.08, 28.57, 0
129216, 129216569, -0.87, -0.01, -0.01, -0.22, -0.22, -0.22, 28.57, 0
129511, 129511562, -0.69, -0.01, -0.01, -0.17, -0.17, -0.17, 28.57, 0
129651, 129651561, -0.78, -0.01, -0.01, -0.09, -0.09, -0.09, 28.53, 0
129862, 129862561, -0.84, -0.01, -0.01, -0.17, -0.17, -0.17, 28.57, 0
130078, 130078570, -0.78, -0.01, -0.01, -0.15, -0.15, -0.15, 28.57, 0
130367, 130367562, -0.77, -0.01, -0.01, -0.07, -0.07, -0.07, 28.57, 0
130507, 130507572, -0.85, -0.01, -0.01, -0.24, -0.24, -0.24, 28.48, 0
130720, 130720561, -0.73, -0.01, -0.01, -0.23, -0.23, -0.23, 28.53, 0
131007, 131007562, -0.77, -0.01, -0.01, -0.17, -0.17, -0.17, 28.53, 0
131152, 131152561, -0.77, -0.01, -0.01, -0.14, -0.14, -0.14, 28.57, 0
131362, 131362566, -0.75, -0.01, -0.01, -0.26, -0.26, -0.26, 28.62, 0
131654, 131654562, -0.85, -0.01, -0.01, -0.17, -0.17, -0.17, 28.57, 0
131794, 131794566, -0.83, -0.01, -0.01, -0.25, -0.25, -0.25, 28.62, 0
132007, 132007569, -0.79, -0.01, -0.01, -0.16, -0.16, -0.16, 28.67, 0
132217, 132217566, -0.82, -0.01, -0.01, -0.19, -0.19, -0.19, 28.57, 0
132433, 132433570, -0.82, -0.01, -0.01, -0.13, -0.13, -0.13, 28.57, 0
132643, 132643566, -0.79, -0.01, -0.01, -0.19, -0.19, -0.19, 28.62, 0
132937, 132937562, -0.81, -0.01, -0.01, -0.2, -0.2, -0.2, 28.71, 0
133079, 133079561, -0.74, -0.01, -0.01, -0.16, -0.16, -0.16, 28.67, 0
133368, 133368562, -0.79, -0.01, -0.01, -0.21, -0.21, -0.21, 28.62, 0
133506, 133506570, -0.84, -0.01, -0.01, -0.17, -0.17, -0.17, 28.57, 0
133720, 133720561, -0.77, -0.01, -0.01, -0.19, -0.19, -0.19, 28.67, 0
133937, 133937570, -0.77, -0.01, -0.01, -0.17, -0.17, -0.17, 28.62, 0
134223, 134223562, -0.88, -0.01, -0.01, -0.26, -0.26, -0.26, 28.62, 0
134363, 134363570, -0.87, -0.01, -0.01, -0.21, -0.21, -0.21, 28.67, 0
134577, 134577561, -0.73, -0.01, -0.01, -0.22, -0.22, -0.22, 28.67, 0
134868, 134868562, -0.71, -0.01, -0.01, -0.15, -0.15, -0.15, 28.67, 0
135014, 135014567, -0.88, -0.01, -0.01, -0.18, -0.18, -0.18, 28.62, 0
135304, 135304562, -0.9, -0.01, -0.01, -0.18, -0.18, -0.18, 28.62, 0
135441, 135441568, -0.79, -0.01, -0.01, -0.12, -0.12, -0.12, 28.67, 0
135732, 135732562, -0.82, -0.01, -0.01, -0.21, -0.21, -0.21, 28.67, 0
135873, 135873570, -0.84, -0.01, -0.01, -0.08, -0.08, -0.08, 28.62, 0
136090, 136090561, -0.7, -0.01, -0.01, -0.19, -0.19, -0.19, 28.67, 0
136300, 136300561, -0.69, -0.01, -0.01, -0.2, -0.2, -0.2, 28.62, 0
136595, 136595562, -0.83, -0.01, -0.01, -0.17, -0.17, -0.17, 28.62, 0
136734, 136734570, -0.8, -0.01, -0.01, -0.2, -0.2, -0.2, 28.76, 0
136946, 136946568, -0.79, -0.01, -0.01, -0.19, -0.19, -0.19, 28.67, 0
137237, 137237562, -0.74, -0.01, -0.01, -0.23, -0.23, -0.23, 28.67, 0
137377, 137377561, -0.76, -0.01, -0.01, -0.1, -0.1, -0.1, 28.71, 0
137589, 137589561, -0.74, -0.01, -0.01, -0.19, -0.19, -0.19, 28.57, 0
137804, 137804566, -0.83, -0.01, -0.01, -0.18, -0.18, -0.18, 28.67, 0
138023, 138023566, -0.88, -0.01, -0.01, -0.17, -0.17, -0.17, 28.67, 0
138238, 138238561, -0.75, -0.01, -0.01, -0.17, -0.17, -0.17, 28.57, 0
138449, 138449568, -0.75, -0.01, -0.01, -0.22, -0.22, -0.22, 28.76, 0
138661, 138661570, -0.82, -0.01, -0.01, -0.22, -0.22, -0.22, 28.71, 0
138953, 138953562, -0.87, -0.01, -0.01, -0.28, -0.28, -0.28, 28.62, 0
139097, 139097561, -0.72, -0.01, -0.01, -0.23, -0.23, -0.23, 28.67, 0
139309, 139309566, -0.82, -0.01, -0.01, -0.27, -0.27, -0.27, 28.62, 0
139521, 139521567, -0.95, -0.01, -0.01, -0.26, -0.26, -0.26, 28.71, 0
139736, 139736561, -0.77, -0.01, -0.01, -0.25, -0.25, -0.25, 28.71, 0
139946, 139946561, -0.7, -0.01, -0.01, -0.28, -0.28, -0.28, 28.67, 0
140242, 140242562, -0.92, -0.01, -0.01, -0.11, -0.11, -0.11, 28.67, 0
140383, 140383570, -0.81, -0.01, -0.01, -0.22, -0.22, -0.22, 28.71, 0
140594, 140594566, -0.8, -0.01, -0.01, -0.11, -0.11, -0.11, 28.71, 0
140888, 140888562, -0.78, -0.01, -0.01, -0.28, -0.28, -0.28, 28.67, 0
141033, 141033567, -0.85, -0.01, -0.01, -0.15, -0.15, -0.15, 28.67, 0
141323, 141323562, -0.89, -0.01, -0.01, -0.19, -0.19, -0.19, 28.62, 0
141460, 141460569, -0.84, -0.01, -0.01, -0.28, -0.28, -0.28, 28.67, 0
141674, 141674561, -0.75, -0.01, -0.01, -0.3, -0.3, -0.3, 28.71, 0
141892, 141892574, -0.78, -0.01, -0.01, -0.18, -0.18, -0.18, 28.62, 0
142181, 142181562, -0.88, -0.01, -0.01, -0.23, -0.23, -0.23, 28.62, 0
142322, 142322568, -0.83, -0.01, -0.01, -0.16, -0.16, -0.16, 28.67, 0
142539, 142539568, -0.85, -0.01, -0.01, -0.17, -0.17, -0.17, 28.67, 0
142825, 142825562, -0.7, -0.01, -0.01, -0.2, -0.2, -0.2, 28.76, 0
142966, 142966561, -0.76, -0.01, -0.01, -0.15, -0.15, -0.15, 28.71, 0
143181, 143181570, -0.75, -0.01, -0.01, -0.21, -0.21, -0.21, 28.71, 0
143473, 143473562, -0.78, -0.01, -0.01, -0.17, -0.17, -0.17, 28.62, 0
143613, 143613561, -0.76, -0.01, -0.01, -0.21, -0.21, -0.21, 28.76, 0
143827, 143827565, -0.84, -0.01, -0.01, -0.18, -0.18, -0.18, 28.71, 0
144043, 144043566, -0.74, -0.01, -0.01, -0.16, -0.16, -0.16, 28.81, 0
144330, 144330562, -0.91, -0.01, -0.01, -0.19, -0.19, -0.19, 28.71, 0
144469, 144469569, -0.8, -0.01, -0.01, -0.27, -0.27, -0.27, 28.76, 0
144683, 144683568, -0.74, -0.01, -0.01, -0.2, -0.2, -0.2, 28.67, 0
144895, 144895561, -0.77, -0.01, -0.01, -0.19, -0.19, -0.19, 28.71, 0
145187, 145187562, -0.8, -0.01, -0.01, -0.21, -0.21, -0.21, 28.76, 0
145328, 145328566, -0.88, -0.01, -0.01, -0.07, -0.07, -0.07, 28.71, 0
145541, 145541566, -0.79, -0.01, -0.01, -0.23, -0.23, -0.23, 28.76, 0
145832, 145832562, -0.76, -0.01, -0.01, -0.21, -0.21, -0.21, 28.81, 0
145971, 145971923, -0.73, -0.01, -0.01, -0.26, -0.26, -0.26, 28.76, 0
146186, 146186566, -0.81, -0.01, -0.01, -0.13, -0.13, -0.13, 28.71, 0
146478, 146478562, -0.84, -0.01, -0.01, -0.24, -0.24, -0.24, 28.76, 0
146619, 146619570, -0.9, -0.01, -0.01, -0.18, -0.18, -0.18, 28.76, 0
146831, 146831572, -0.7, -0.01, -0.01, -0.14, -0.14, -0.14, 28.76, 0
147042, 147042561, -0.74, -0.01, -0.01, -0.09, -0.09, -0.09, 28.85, 0
147261, 147261558, -0.69, -0.01, -0.01, -0.19, -0.19, -0.19, 28.76, 0
147458, 147458566, -0.91, -0.01, -0.01, -0.21, -0.21, -0.21, 28.76, 0
147672, 147672566, -0.74, -0.01, -0.01, -0.17, -0.17, -0.17, 28.76, 0
147813, 147813561, -0.73, -0.01, -0.01, -0.28, -0.28, -0.28, 28.76, 0
148028, 148028565, -0.87, -0.01, -0.01, -0.17, -0.17, -0.17, 28.76, 0
148317, 148317566, -0.89, -0.01, -0.01, -0.07, -0.07, -0.07, 28.76, 0
148458, 148458567, -0.85, -0.01, -0.01, -0.23, -0.23, -0.23, 28.71, 0
148669, 148669566, -0.79, -0.01, -0.01, -0.2, -0.2, -0.2, 28.71, 0
148883, 148883561, -0.72, -0.01, -0.01, -0.17, -0.17, -0.17, 28.71, 0
149179, 149179566, -0.79, -0.01, -0.01, -0.19, -0.19, -0.19, 28.71, 0
149316, 149316567, -0.82, -0.01, -0.01, -0.09, -0.09, -0.09, 28.76, 0
149607, 149607566, -0.87, -0.01, -0.01, -0.2, -0.2, -0.2, 28.76, 0
149748, 149748567, -0.87, -0.01, -0.01, -0.26, -0.26, -0.26, 28.81, 0
149962, 149962568, -0.71, -0.01, -0.01, -0.13, -0.13, -0.13, 28.76, 0
150173, 150173566, -0.84, -0.01, -0.01, -0.23, -0.23, -0.23, 28.76, 0
150387, 150387567, -0.86, -0.01, -0.01, -0.21, -0.21, -0.21, 28.76, 0
150603, 150603561, -0.76, -0.01, -0.01, -0.16, -0.16, -0.16, 28.71, 0
150893, 150893566, -0.75, -0.01, -0.01, -0.19, -0.19, -0.19, 28.76, 0
151037, 151037564, -0.89, -0.01, -0.01, -0.18, -0.18, -0.18, 28.71, 0
151252, 151252559, -0.74, -0.01, -0.01, -0.15, -0.15, -0.15, 28.85, 0
151462, 151462566, -0.69, -0.01, -0.01, -0.1, -0.1, -0.1, 28.85, 0
151662, 151662568, -0.73, -0.01, -0.01, -0.19, -0.19, -0.19, 28.76, 0
151952, 151952565, -0.73, -0.01, -0.01, -0.22, -0.22, -0.22, 28.85, 0
152098, 152098560, -0.73, -0.01, -0.01, -0.12, -0.12, -0.12, 28.71, 0
152388, 152388565, -0.76, -0.01, -0.01, -0.16, -0.16, -0.16, 28.85, 0
152526, 152526566, -0.87, -0.01, -0.01, -0.26, -0.26, -0.26, 28.85, 0
152819, 152819565, -0.67, -0.01, -0.01, -0.26, -0.26, -0.26, 28.76, 0
152959, 152959564, -0.73, -0.01, -0.01, -0.18, -0.18, -0.18, 28.71, 0
153171, 153171565, -0.78, -0.01, -0.01, -0.27, -0.27, -0.27, 28.71, 0
153386, 153386567, -0.75, -0.01, -0.01, -0.23, -0.23, -0.23, 28.71, 0
153599, 153599566, -0.67, -0.01, -0.01, -0.24, -0.24, -0.24, 28.81, 0
153809, 153809560, -0.73, -0.01, -0.01, -0.17, -0.17, -0.17, 28.76, 0
154027, 154027566, -0.78, -0.01, -0.01, -0.19, -0.19, -0.19, 28.81, 0
154320, 154320565, -0.75, -0.01, -0.01, -0.13, -0.13, -0.13, 28.9, 0
154458, 154458559, -0.82, -0.01, -0.01, -0.2, -0.2, -0.2, 28.71, 0
154670, 154670567, -0.67, -0.01, -0.01, -0.17, -0.17, -0.17, 28.76, 0
154886, 154886565, -0.77, -0.01, -0.01, -0.22, -0.22, -0.22, 28.85, 0
155178, 155178565, -0.76, -0.01, -0.01, -0.17, -0.17, -0.17, 28.76, 0
155316, 155316560, -0.75, -0.01, -0.01, -0.18, -0.18, -0.18, 28.71, 0
155531, 155531569, -0.82, -0.01, -0.01, -0.08, -0.08, -0.08, 28.81, 0
155745, 155745565, -0.75, -0.01, -0.01, -0.28, -0.28, -0.28, 28.67, 0
155955, 155955565, -0.79, -0.01, -0.01, -0.1, -0.1, -0.1, 28.85, 0
156249, 156249565, -0.76, -0.01, -0.01, -0.22, -0.22, -0.22, 28.76, 0
