Time (ms), Time (us), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
15486, 15486569, -0.82, -0.01, -0.01, -0.28, -0.28, -0.28, 26.64, 0
15698, 15698569, -0.86, -0.01, -0.01, -0.3, -0.3, -0.3, 26.83, 0
15912, 15912563, -0.7, -0.01, -0.01, -0.25, -0.25, -0.25, 26.74, 0
16128, 16128569, -0.79, -0.01, -0.01, -0.3, -0.3, -0.3, 26.78, 0
16338, 16338569, -0.81, -0.01, -0.01, -0.3, -0.3, -0.3, 26.78, 0
16632, 16632568, -0.77, -0.01, -0.01, -0.29, -0.29, -0.29, 26.78, 0
16772, 16772563, -0.69, -0.01, -0.01, -0.28, -0.28, -0.28, 26.74, 0
16983, 16983280, -0.78, -0.01, -0.01, -0.27, -0.27, -0.27, 26.78, 0
17275, 17275568, -0.83, -0.01, -0.01, -0.27, -0.27, -0.27, 26.74, 0
17412, 17412563, -0.67, -0.01, -0.01, -0.27, -0.27, -0.27, 26.78, 0
17625, 17625569, -0.94, -0.01, -0.01, -0.3, -0.3, -0.3, 26.83, 0
17915, 17915568, -0.83, -0.01, -0.01, -0.28, -0.28, -0.28, 26.88, 0
18057, 18057570, -0.76, -0.01, -0.01, -0.28, -0.28, -0.28, 26.78, 0
18267, 18267570, -0.91, -0.01, -0.01, -0.24, -0.24, -0.24, 26.78, 0
18560, 18560568, -0.74, -0.01, -0.01, -0.23, -0.23, -0.23, 26.78, 0
18701, 18701563, -0.76, -0.01, -0.01, -0.29, -0.29, -0.29, 26.74, 0
18912, 18912564, -0.76, -0.01, -0.01, -0.23, -0.23, -0.23, 26.78, 0
19109, 19109572, -0.74, -0.01, -0.01, -0.29, -0.29, -0.29, 26.93, 0
19355, 19355569, -0.79, -0.01, -0.01, -0.3, -0.3, -0.3, 26.93, 0
19646, 19646568, -0.88, -0.01, -0.01, -0.31, -0.31, -0.31, 26.88, 0
19786, 19786570, -0.87, -0.01, -0.01, -0.27, -0.27, -0.27, 26.78, 0
20002, 20002563, -0.71, -0.01, -0.01, -0.29, -0.29, -0.29, 26.88, 0
20296, 20296568, -0.84, -0.01, -0.01, -0.29, -0.29, -0.29, 26.83, 0
20438, 20438563, -0.76, -0.01, -0.01, -0.29, -0.29, -0.29, 26.93, 0
