Time (ms), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
294619, 9.91, 0.1, 0.1, 0.0, 0.0, 0.0, 50.31, 0
294908, 9.8, 0.1, 0.1, -0.03, -0.03, -0.03, 50.22, 0
295034, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.27, 0
295259, 9.94, 0.1, 0.1, -0.05, -0.05, -0.05, 50.36, 0
295391, 9.89, 0.1, 0.1, -0.02, -0.02, -0.02, 50.27, 0
295607, 9.84, 0.1, 0.1, -0.06, -0.06, -0.06, 50.27, 0
295901, 10.03, 0.1, 0.1, -0.02, -0.02, -0.02, 50.27, 0
296141, 9.93, 0.1, 0.1, -0.06, -0.06, -0.06, 50.36, 0
296284, 9.87, 0.1, 0.1, -0.03, -0.03, -0.03, 50.31, 0
296499, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.27, 0
296712, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.36, 0
297006, 9.88, 0.1, 0.1, -0.04, -0.04, -0.04, 50.31, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
297460, 9.83, 0.1, 0.1, -0.02, -0.02, -0.02, 50.31, 0
297587, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 50.31, 0
297876, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.36, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
298345, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 50.45, 0
298635, 9.76, 0.1, 0.1, -0.02, -0.02, -0.02, 50.41, 0
298852, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 50.27, 0
298989, 9.92, 0.1, 0.1, -0.05, -0.05, -0.05, 50.31, 0
299195, 9.96, 0.1, 0.1, -0.03, -0.03, -0.03, 50.41, 0
299319, 9.9, 0.1, 0.1, -0.05, -0.05, -0.05, 50.5, 0
299609, 9.85, 0.1, 0.1, -0.06, -0.06, -0.06, 50.45, 0
299747, 9.9, 0.1, 0.1, -0.02, -0.02, -0.02, 50.45, 0
299947, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 50.36, 0
300196, 9.86, 0.1, 0.1, -0.04, -0.04, -0.04, 50.36, 0
300399, 9.8, 0.1, 0.1, -0.02, -0.02, -0.02, 50.45, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
300864, 9.95, 0.1, 0.1, -0.05, -0.05, -0.05, 50.41, 0
301054, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 50.45, 0
301296, 9.86, 0.1, 0.1, -0.05, -0.05, -0.05, 50.5, 0
301497, 9.9, 0.1, 0.1, -0.05, -0.05, -0.05, 50.36, 0
301620, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 50.45, 0
301835, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 50.45, 0
302171, 10.04, 0.1, 0.1, -0.07, -0.07, -0.07, 50.45, 0
302309, 9.88, 0.1, 0.1, -0.03, -0.03, -0.03, 50.36, 0
302509, 9.89, 0.1, 0.1, -0.04, -0.04, -0.04, 50.5, 0
302632, 9.93, 0.1, 0.1, -0.02, -0.02, -0.02, 50.5, 0
302853, 9.82, 0.1, 0.1, -0.05, -0.05, -0.05, 50.41, 0
303049, 10.01, 0.1, 0.1, -0.05, -0.05, -0.05, 50.5, 0
303292, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 50.45, 0
303581, 9.84, 0.1, 0.1, -0.04, -0.04, -0.04, 50.5, 0
303798, 9.82, 0.1, 0.1, -0.04, -0.04, -0.04, 50.41, 0
304056, 10.01, 0.1, 0.1, -0.04, -0.04, -0.04, 50.55, 0
304186, 9.99, 0.1, 0.1, -0.03, -0.03, -0.03, 50.5, 0
304402, 9.91, 0.1, 0.1, -0.03, -0.03, -0.03, 50.5, 0
304618, 9.86, 0.1, 0.1, -0.02, -0.02, -0.02, 50.5, 0
304911, 9.87, 0.1, 0.1, -0.04, -0.04, -0.04, 50.5, 0
305173, 10.0, 0.1, 0.1, -0.03, -0.03, -0.03, 50.6, 0
305311, 9.92, 0.1, 0.1, -0.06, -0.06, -0.06, 50.64, 0
305516, 9.86, 0.1, 0.1, -0.05, -0.05, -0.05, 50.5, 0
305639, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 50.55, 0
305856, 9.93, 0.1, 0.1, -0.02, -0.02, -0.02, 50.5, 0
306069, 9.97, 0.1, 0.1, -0.05, -0.05, -0.05, 50.55, 0
306281, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 50.74, 0
306419, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 50.64, 0
306624, 9.89, 0.1, 0.1, -0.05, -0.05, -0.05, 50.64, 0
306747, 9.94, 0.1, 0.1, -0.03, -0.03, -0.03, 50.64, 0
306964, 9.84, 0.1, 0.1, -0.04, -0.04, -0.04, 50.64, 0
307174, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.64, 0
307312, 9.87, 0.1, 0.1, -0.04, -0.04, -0.04, 50.69, 0
307514, 9.89, 0.1, 0.1, -0.04, -0.04, -0.04, 50.69, 0
307637, 9.87, 0.1, 0.1, -0.02, -0.02, -0.02, 50.6, 0
307930, 9.96, 0.1, 0.1, -0.03, -0.03, -0.03, 50.55, 0
308192, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 50.74, 0
308318, 10.05, 0.1, 0.1, -0.03, -0.03, -0.03, 50.55, 0
308534, 9.94, 0.1, 0.1, -0.05, -0.05, -0.05, 50.74, 0
308753, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 50.64, 0
309046, 10.03, 0.1, 0.1, -0.04, -0.04, -0.04, 50.64, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
309497, 9.96, 0.1, 0.1, -0.04, -0.04, -0.04, 50.69, 0
309625, 9.97, 0.1, 0.1, -0.04, -0.04, -0.04, 50.69, 0
309914, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 50.69, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
310374, 9.95, 0.1, 0.1, -0.05, -0.05, -0.05, 50.78, 0
310501, 9.94, 0.1, 0.1, -0.05, -0.05, -0.05, 50.64, 0
310714, 9.9, 0.1, 0.1, -0.02, -0.02, -0.02, 50.78, 0
311007, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 50.83, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
311461, 10.0, 0.1, 0.1, -0.04, -0.04, -0.04, 50.83, 0
311586, 9.85, 0.1, 0.1, -0.04, -0.04, -0.04, 50.83, 0
311799, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 50.83, 0
312092, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.83, 0
312240, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 50.88, 0
312529, 9.92, 0.1, 0.1, -0.05, -0.05, -0.05, 50.83, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
312998, 10.0, 0.1, 0.1, -0.03, -0.03, -0.03, 50.93, 0
313205, 9.99, 0.1, 0.1, -0.04, -0.04, -0.04, 50.83, 0
313332, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 50.83, 0
313621, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
314060, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 50.93, 0
314387, 9.82, 0.1, 0.1, -0.02, -0.02, -0.02, 50.97, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
314854, 9.97, 0.1, 0.1, -0.04, -0.04, -0.04, 51.02, 0
315072, 9.84, 0.1, 0.1, -0.03, -0.03, -0.03, 50.93, 0
315287, 9.91, 0.1, 0.1, -0.03, -0.03, -0.03, 50.97, 0
315410, 10.01, 0.1, 0.1, -0.03, -0.03, -0.03, 50.97, 0
315632, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 50.97, 0
315921, 9.94, 0.1, 0.1, -0.03, -0.03, -0.03, 50.88, 0
316059, 9.96, 0.1, 0.1, -0.03, -0.03, -0.03, 50.97, 0
316274, 10.04, 0.1, 0.1, -0.04, -0.04, -0.04, 50.97, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
316631, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 50.93, 0
316923, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 51.02, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
317384, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 51.02, 0
317509, 10.01, 0.1, 0.1, -0.03, -0.03, -0.03, 51.02, 0
317798, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.07, 0
317935, 9.9, 0.1, 0.1, -0.06, -0.06, -0.06, 51.11, 0
318147, 10.02, 0.1, 0.1, -0.06, -0.06, -0.06, 51.02, 0
318441, 9.93, 0.1, 0.1, -0.05, -0.05, -0.05, 51.02, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
318905, 9.9, 0.1, 0.1, -0.05, -0.05, -0.05, 51.11, 0
319131, 9.86, 0.1, 0.1, -0.04, -0.04, -0.04, 51.07, 0
319348, 9.84, 0.1, 0.1, -0.02, -0.02, -0.02, 51.11, 0
319637, 9.85, 0.1, 0.1, -0.04, -0.04, -0.04, 51.02, 0
319854, 9.91, 0.1, 0.1, -0.01, -0.01, -0.01, 51.11, 0
319991, 9.89, 0.1, 0.1, -0.04, -0.04, -0.04, 51.07, 0
320195, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
320318, 9.77, 0.1, 0.1, -0.04, -0.04, -0.04, 51.21, 0
320609, 9.89, 0.1, 0.1, -0.07, -0.07, -0.07, 51.07, 0
320746, 9.83, 0.1, 0.1, -0.06, -0.06, -0.06, 51.11, 0
320950, 9.96, 0.1, 0.1, -0.05, -0.05, -0.05, 51.21, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
321400, 9.91, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
321523, 9.85, 0.1, 0.1, -0.02, -0.02, -0.02, 51.16, 0
321740, 9.89, 0.1, 0.1, -0.05, -0.05, -0.05, 51.07, 0
321941, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 51.11, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
322410, 10.0, 0.1, 0.1, -0.03, -0.03, -0.03, 51.11, 0
322624, 9.97, 0.1, 0.1, -0.05, -0.05, -0.05, 51.02, 0
322846, 9.9, 0.1, 0.1, -0.02, -0.02, -0.02, 51.11, 0
323049, 9.83, 0.1, 0.1, -0.04, -0.04, -0.04, 51.02, 0
323272, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 51.11, 0
323410, 9.99, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
323610, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 51.21, 0
323734, 9.87, 0.1, 0.1, -0.05, -0.05, -0.05, 51.21, 0
324027, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 51.07, 0
324071, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
324389, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 51.21, 0
324526, 9.86, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
324731, 9.98, 0.1, 0.1, -0.05, -0.05, -0.05, 51.11, 0
324854, 9.91, 0.1, 0.1, -0.05, -0.05, -0.05, 51.16, 0
325070, 10.01, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
325281, 9.83, 0.1, 0.1, -0.04, -0.04, -0.04, 51.16, 0
325423, 9.82, 0.1, 0.1, -0.04, -0.04, -0.04, 51.11, 0
325621, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.21, 0
325748, 9.96, 0.1, 0.1, -0.05, -0.05, -0.05, 51.21, 0
325961, 9.87, 0.1, 0.1, -0.04, -0.04, -0.04, 51.16, 0
326179, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 51.21, 0
326302, 9.94, 0.1, 0.1, -0.04, -0.04, -0.04, 51.07, 0
326520, 9.96, 0.1, 0.1, -0.05, -0.05, -0.05, 51.25, 0
326809, 9.88, 0.1, 0.1, -0.04, -0.04, -0.04, 51.16, 0
327026, 9.94, 0.1, 0.1, -0.05, -0.05, -0.05, 51.16, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
327484, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 51.25, 0
327611, 9.89, 0.1, 0.1, -0.03, -0.03, -0.03, 51.25, 0
327900, 9.72, 0.1, 0.1, -0.05, -0.05, -0.05, 51.21, 0
328040, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 51.25, 0
328252, 9.87, 0.1, 0.1, -0.05, -0.05, -0.05, 51.3, 0
328394, 10.0, 0.1, 0.1, -0.02, -0.02, -0.02, 51.21, 0
328592, 9.98, 0.1, 0.1, -0.06, -0.06, -0.06, 51.21, 0
328720, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.21, 0
329009, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.3, 0
329140, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 51.21, 0
329282, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 51.35, 0
329499, 9.94, 0.1, 0.1, -0.06, -0.06, -0.06, 51.3, 0
329791, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 51.16, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
330245, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.3, 0
330387, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.35, 0
330584, 9.85, 0.1, 0.1, -0.05, -0.05, -0.05, 51.3, 0
330711, 9.94, 0.1, 0.1, -0.03, -0.03, -0.03, 51.35, 0
330924, 9.88, 0.1, 0.1, -0.04, -0.04, -0.04, 51.21, 0
331162, 9.71, 0.1, 0.1, 0.0, 0.0, 0.0, 51.3, 0
331359, 9.85, 0.1, 0.1, -0.03, -0.03, -0.03, 51.4, 0
331486, 9.91, 0.1, 0.1, -0.05, -0.05, -0.05, 51.3, 0
331704, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 51.4, 0
331920, 9.88, 0.1, 0.1, -0.03, -0.03, -0.03, 51.35, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
332446, 9.95, 0.1, 0.1, -0.05, -0.05, -0.05, 51.4, 0
332572, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.3, 0
332785, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 51.3, 0
333076, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
333225, 9.96, 0.1, 0.1, -0.04, -0.04, -0.04, 51.35, 0
333514, 9.96, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
333655, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 51.35, 0
333871, 9.94, 0.1, 0.1, -0.03, -0.03, -0.03, 51.4, 0
334057, 9.92, 0.1, 0.1, -0.05, -0.05, -0.05, 51.44, 0
334309, 9.95, 0.1, 0.1, -0.03, -0.03, -0.03, 51.3, 0
334598, 9.85, 0.1, 0.1, -0.05, -0.05, -0.05, 51.49, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
335048, 9.94, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
335273, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.44, 0
335400, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.35, 0
335620, 9.96, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
336037, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
336271, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
336484, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 51.35, 0
336778, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
336915, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
337097, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
337243, 9.89, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
337448, 10.01, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
337647, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
337864, 9.94, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
338001, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
338208, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
338331, 989, -2, -991, -4, -51, -805309444, 5330, 1
338622, 9.96, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
339059, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
339298, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
339497, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.54, 0
339714, 9.94, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
339852, 9.87, 0.1, 0.1, -0.05, -0.05, -0.05, 51.49, 0
340050, 9.86, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
340184, 9.9, 0.1, 0.1, -0.06, -0.06, -0.06, 51.44, 0
340400, 9.99, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
340689, 9.9, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
340830, 9.93, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
341048, 9.98, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
341257, 9.87, 0.1, 0.1, -0.03, -0.03, -0.03, 51.54, 0
341395, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.4, 0
341595, 9.96, 0.1, 0.1, -0.04, -0.04, -0.04, 51.4, 0
341794, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 51.49, 0
342011, 9.91, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
342470, 9.87, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
342597, 9.89, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
342797, 10.02, 0.1, 0.1, -0.06, -0.06, -0.06, 51.58, 0
342924, 10.03, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
343243, 9.86, 0.1, 0.1, -0.02, -0.02, -0.02, 51.44, 0
343446, 9.9, 0.1, 0.1, -0.05, -0.05, -0.05, 51.49, 0
343584, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.54, 0
343786, 9.87, 0.1, 0.1, -0.04, -0.04, -0.04, 51.58, 0
343909, 9.88, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
344192, 590817, 150994944, -12583876, -1, -51, -8391684, 1611668514, 1
344341, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
344560, 9.93, 0.1, 0.1, -0.05, -0.05, -0.05, 51.44, 0
344777, 9.94, 0.1, 0.1, -0.04, -0.04, -0.04, 51.44, 0
345065, 9.94, 0.1, 0.1, -0.02, -0.02, -0.02, 51.54, 0
345205, 9.88, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
345329, 9.93, 0.1, 0.1, -0.05, -0.05, -0.05, 51.54, 0
345547, 9.92, 0.1, 0.1, -0.04, -0.04, -0.04, 51.49, 0
345760, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
346052, 9.9, 0.1, 0.1, -0.03, -0.03, -0.03, 51.49, 0
346186, 9.92, 0.1, 0.1, -0.03, -0.03, -0.03, 51.58, 0
346318, 9.94, 0.1, 0.1, -0.03, -0.03, -0.03, 51.54, 0
346607, 10.02, 0.1, 0.1, -0.03, -0.03, -0.03, 51.54, 0
346824, 9.8, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
346961, 10.01, 0.1, 0.1, -0.03, -0.03, -0.03, 51.58, 0
347070, 9.9, 0.1, 0.1, -0.02, -0.02, -0.02, 51.54, 0
347306, 9.74, 0.1, 0.1, -0.02, -0.02, -0.02, 51.58, 0
347505, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
347628, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
347921, 9.7, 0.1, 0.1, -0.02, -0.02, -0.02, 51.68, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
348461, 9.85, 0.1, 0.1, -0.04, -0.04, -0.04, 51.58, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
348913, 9.95, 0.1, 0.1, -0.05, -0.05, -0.05, 51.58, 0
349180, 10.0, 0.1, 0.1, -0.06, -0.06, -0.06, 51.73, 0
349303, 9.88, 0.1, 0.1, -0.05, -0.05, -0.05, 51.63, 0
349596, 9.93, 0.1, 0.1, -0.03, -0.03, -0.03, 51.63, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
350065, 9.76, 0.1, 0.1, -0.06, -0.06, -0.06, 51.73, 0
350273, 9.91, 0.1, 0.1, -0.02, -0.02, -0.02, 51.58, 0
350411, 9.96, 0.1, 0.1, -0.02, -0.02, -0.02, 51.63, 0
350612, 9.95, 0.1, 0.1, -0.04, -0.04, -0.04, 51.54, 0
350811, 10.02, 0.1, 0.1, 0.0, 0.0, 0.0, 51.63, 0
350952, 10.0, 0.1, 0.1, -0.07, -0.07, -0.07, 51.58, 0
