Time (ms), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
32635, 10.13, 0.1, 0.1, -0.01, -0.01, -0.01, 25.23, 0
32925, 10.0, 0.1, 0.1, -0.02, -0.02, -0.02, 25.28, 0
33062, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 25.23, 0
33261, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 25.28, 0
33384, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 25.28, 0
33601, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 25.33, 0
33818, 10.02, 0.1, 0.1, -0.01, -0.01, -0.01, 25.28, 0
34032, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 25.33, 0
34249, 9.85, 0.1, 0.1, -0.03, -0.03, -0.03, 25.28, 0
34469, 10.23, 0.1, 0.1, -0.02, -0.02, -0.02, 25.37, 0
34757, 10.27, 0.1, 0.1, -0.03, -0.03, -0.03, 25.47, 0
34975, 10.15, 0.1, 0.1, -0.02, -0.02, -0.02, 25.42, 0
35112, 10.16, 0.1, 0.1, -0.02, -0.02, -0.02, 25.51, 0
35313, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 25.51, 0
35436, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 25.47, 0
35728, 10.19, 0.1, 0.1, -0.01, -0.01, -0.01, 25.37, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
36197, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 25.42, 0
36411, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 25.56, 0
36624, 9.93, 0.1, 0.1, -0.02, -0.02, -0.02, 25.56, 0
36821, 10.35, 0.1, 0.1, -0.02, -0.02, -0.02, 25.51, 0
36948, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 25.51, 0
37161, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 25.47, 0
37454, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 25.56, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
37908, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 25.61, 0
38108, 9.94, 0.1, 0.1, -0.02, -0.02, -0.02, 25.65, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
38574, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 25.65, 0
38787, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 25.65, 0
39081, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 25.75, 0
39218, 10.24, 0.1, 0.1, -0.02, -0.02, -0.02, 25.7, 0
39419, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 25.65, 0
39547, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 25.7, 0
39752, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 25.7, 0
39951, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 25.8, 0
40168, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 25.75, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
40636, 9.94, 0.1, 0.1, -0.02, -0.02, -0.02, 25.7, 0
40925, 10.13, 0.1, 0.1, -0.02, -0.02, -0.02, 25.89, 0
41070, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 25.84, 0
41284, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 25.89, 0
41505, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 25.89, 0
41723, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 25.98, 0
41936, 10.02, 0.1, 0.1, -0.01, -0.01, -0.01, 25.94, 0
42230, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 25.98, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
42583, 10.13, 0.1, 0.1, -0.01, -0.01, -0.01, 25.94, 0
42800, 10.24, 0.1, 0.1, -0.02, -0.02, -0.02, 25.98, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
43332, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 25.94, 0
43459, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 25.98, 0
43672, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 25.98, 0
43963, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 25.98, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
44430, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 26.03, 0
44719, 9.79, 0.1, 0.1, -0.02, -0.02, -0.02, 26.03, 0
44936, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 26.08, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
45401, 9.81, 0.1, 0.1, -0.02, -0.02, -0.02, 26.13, 0
45694, 10.16, 0.1, 0.1, -0.02, -0.02, -0.02, 26.17, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
46228, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 26.08, 0
46366, 10.06, 0.1, 0.1, -0.03, -0.03, -0.03, 26.17, 0
46565, 10.28, 0.1, 0.1, -0.02, -0.02, -0.02, 26.13, 0
46688, 10.22, 0.1, 0.1, -0.02, -0.02, -0.02, 26.13, 0
46975, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 26.22, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
47517, 10.05, 0.1, 0.1, -0.01, -0.01, -0.01, 26.13, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
47985, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 26.17, 0
48199, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 26.17, 0
48492, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 26.17, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
48963, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 26.31, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
49489, 10.15, 0.1, 0.1, -0.02, -0.02, -0.02, 26.41, 0
49691, 10.03, 0.1, 0.1, -0.03, -0.03, -0.03, 26.31, 0
49828, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 26.27, 0
50029, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 26.31, 0
50152, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 26.22, 0
50371, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 26.36, 0
50660, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 26.36, 0
50877, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 26.22, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
51350, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 26.36, 0
51639, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 26.31, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
52108, 10.13, 0.1, 0.1, -0.02, -0.02, -0.02, 26.36, 0
52323, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 26.41, 0
52542, 10.2, 0.1, 0.1, -0.02, -0.02, -0.02, 26.45, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
53087, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 26.55, 0
53369, 10.11, 0.1, 0.1, -0.01, -0.01, -0.01, 26.5, 0
53514, 10.15, 0.1, 0.1, -0.02, -0.02, -0.02, 26.5, 0
53711, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.55, 0
53838, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 26.55, 0
54054, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 26.5, 0
54271, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 26.64, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
54811, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 26.69, 0
55100, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 26.69, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
55569, 9.94, 0.1, 0.1, -0.02, -0.02, -0.02, 26.64, 0
55785, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 26.69, 0
56079, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 26.6, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
56547, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 26.74, 0
56837, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 26.78, 0
57054, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.83, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
57505, 10.11, 0.1, 0.1, -0.01, -0.01, -0.01, 26.83, 0
57634, 10.13, 0.1, 0.1, -0.02, -0.02, -0.02, 26.78, 0
57923, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 26.88, 0
58137, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 26.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
58607, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 26.88, 0
58896, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 26.93, 0
59113, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 26.88, 0
59254, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 26.97, 0
59550, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
60018, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 26.97, 0
60310, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.97, 0
60525, 10.08, 0.1, 0.1, -0.03, -0.03, -0.03, 26.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
60992, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 26.78, 0
61212, 10.09, 0.1, 0.1, -0.01, -0.01, -0.01, 26.78, 0
61429, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.83, 0
61643, 10.03, 0.1, 0.1, -0.03, -0.03, -0.03, 26.78, 0
61936, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
62405, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 26.88, 0
62694, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 26.97, 0
62831, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 26.88, 0
63030, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 27.07, 0
63156, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 26.93, 0
63372, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 26.97, 0
63661, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 27.02, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
64132, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 27.07, 0
64421, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 27.16, 0
64638, 10.16, 0.1, 0.1, -0.02, -0.02, -0.02, 27.21, 0
64769, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 27.16, 0
65056, 9.97, 0.1, 0.1, -0.01, -0.01, -0.01, 27.21, 0
65203, 10.03, 0.1, 0.1, -0.02, -0.02, -0.02, 27.16, 0
65491, 10.2, 0.1, 0.1, -0.02, -0.02, -0.02, 27.16, 0
65708, 10.13, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
66161, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
66302, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
66505, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
66632, 9.94, 0.1, 0.1, -0.02, -0.02, -0.02, 27.21, 0
66920, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
67068, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
67280, 9.96, 0.1, 0.1, -0.01, -0.01, -0.01, 27.25, 0
67499, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.16, 0
67638, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
67843, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
67968, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
68169, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.21, 0
68371, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
68512, 9.97, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
68726, 9.98, 0.1, 0.1, -0.01, -0.01, -0.01, 27.35, 0
68927, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
69035, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
69257, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
69395, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.21, 0
69612, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.25, 0
69825, 10.14, 0.1, 0.1, -0.03, -0.03, -0.03, 27.4, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
70266, 9.91, 0.1, 0.1, -0.02, -0.02, -0.02, 27.4, 0
70409, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
70610, 9.97, 0.1, 0.1, -0.02, -0.02, -0.02, 27.4, 0
70734, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
70951, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
71159, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
71297, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 27.44, 0
71498, 10.06, 0.1, 0.1, -0.03, -0.03, -0.03, 27.44, 0
71696, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
71835, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
72038, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 27.3, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
72505, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 27.35, 0
72718, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.4, 0
73012, 10.16, 0.1, 0.1, -0.02, -0.02, -0.02, 27.44, 0
73158, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.4, 0
73409, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 27.58, 0
73536, 10.28, 0.1, 0.1, -0.02, -0.02, -0.02, 27.4, 0
73750, 9.97, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
73969, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
74182, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
74475, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
74940, 10.01, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
75166, 10.09, 0.1, 0.1, -0.03, -0.03, -0.03, 27.54, 0
75369, 10.13, 0.1, 0.1, -0.01, -0.01, -0.01, 27.49, 0
75492, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
75712, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
76001, 10.19, 0.1, 0.1, -0.01, -0.01, -0.01, 27.54, 0
76145, 9.95, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
76283, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
76484, 10.02, 0.1, 0.1, -0.01, -0.01, -0.01, 27.49, 0
76607, 9.93, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
76824, 10.0, 0.1, 0.1, -0.01, -0.01, -0.01, 27.54, 0
77037, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
77258, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
77381, 10.2, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
77599, 9.93, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
78131, 10.0, 0.1, 0.1, -0.02, -0.02, -0.02, 27.49, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
78601, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 27.63, 0
78890, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.58, 0
79031, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
79252, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
79714, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.58, 0
80003, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
80141, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
80338, 9.99, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
80464, 9.88, 0.1, 0.1, -0.02, -0.02, -0.02, 27.73, 0
80753, 10.03, 0.1, 0.1, -0.03, -0.03, -0.03, 27.73, 0
80893, 10.19, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
81127, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
81326, 10.06, 0.1, 0.1, -0.03, -0.03, -0.03, 27.82, 0
81450, 10.04, 0.1, 0.1, -0.01, -0.01, -0.01, 27.68, 0
81667, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
82203, 10.2, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
82330, 9.97, 0.1, 0.1, -0.01, -0.01, -0.01, 27.82, 0
82547, 9.94, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
82836, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
83286, 10.16, 0.1, 0.1, -0.02, -0.02, -0.02, 27.73, 0
83426, 9.97, 0.1, 0.1, -0.03, -0.03, -0.03, 27.73, 0
83641, 9.96, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
83930, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
84041, 10.03, 0.1, 0.1, -0.02, -0.02, -0.02, 27.63, 0
84364, 10.03, 0.1, 0.1, -0.02, -0.02, -0.02, 27.58, 0
84581, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 27.54, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
85033, 10.0, 0.1, 0.1, -0.02, -0.02, -0.02, 27.58, 0
85260, 10.06, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
85389, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.73, 0
85606, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
85895, 9.74, 0.1, 0.1, -0.02, -0.02, -0.02, 27.73, 0
86112, 10.16, 0.1, 0.1, -0.03, -0.03, -0.03, 27.68, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
86581, 10.15, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
86870, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 27.68, 0
87085, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.73, 0
87304, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
87521, 10.2, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
87989, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
88195, 10.03, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
88321, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
88614, 10.13, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
89047, 10.09, 0.1, 0.1, -0.03, -0.03, -0.03, 27.87, 0
89284, 10.12, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
89481, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
89607, 9.96, 0.1, 0.1, -0.02, -0.02, -0.02, 27.77, 0
89824, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
90037, 10.09, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
90261, 10.07, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
90384, 10.11, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
90601, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
90890, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 27.91, 0
91031, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
91240, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.96, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
91717, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.91, 0
91933, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
92224, 10.14, 0.1, 0.1, -0.02, -0.02, -0.02, 27.96, 0
92362, 10.24, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
92567, 10.07, 0.1, 0.1, -0.03, -0.03, -0.03, 27.77, 0
92690, 10.17, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
92982, 10.08, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
93440, 9.95, 0.1, 0.1, -0.01, -0.01, -0.01, 27.77, 0
93567, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 27.82, 0
93783, 10.04, 0.1, 0.1, -0.02, -0.02, -0.02, 27.87, 0
94076, 10.05, 0.1, 0.1, -0.02, -0.02, -0.02, 27.91, 0
94222, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 28.01, 0
94445, 10.02, 0.1, 0.1, -0.02, -0.02, -0.02, 27.96, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
94988, 10.1, 0.1, 0.1, -0.02, -0.02, -0.02, 28.05, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
