Time (ms), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0
65070, -38.208688, 145.835011, 153, 1463400, 0.08, 0, 3, 0
65070, -38.208688, 145.835011, 153, 1463400, 0.08, 0, 3, 0
65070, -38.208688, 145.835011, 153, 1463400, 0.08, 0, 3, 0
65070, -38.208688, 145.835011, 153, 1463400, 0.08, 0, 3, 0
66078, -38.208691, 145.835013, 153, 1463500, 0.06, 0, 3, 0
66078, -38.208691, 145.835013, 153, 1463500, 0.06, 0, 3, 0
67320, -38.208698, 145.835015, 153, 1463621, 0.15, 0, 3, 0
67320, -38.208698, 145.835015, 153, 1463621, 0.15, 0, 3, 0
69062, -38.208701, 145.835015, 153, 1463800, 0.13, 0, 3, 0
69062, -38.208701, 145.835015, 153, 1463800, 0.13, 0, 3, 0
69062, -38.208701, 145.835015, 153, 1463800, 0.13, 0, 3, 0
70076, -38.208701, 145.835016, 153, 1463900, 0.15, 0, 3, 0
72063, -38.2087, 145.83502, 153, 1464100, 0.14, 0, 3, 0
72063, -38.2087, 145.83502, 153, 1464100, 0.14, 0, 3, 0
72063, -38.2087, 145.83502, 153, 1464100, 0.14, 0, 3, 0
72063, -38.2087, 145.83502, 153, 1464100, 0.14, 0, 3, 0
73290, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
73309, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
73309, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
73309, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
73309, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
73309, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
73309, -38.208695, 145.835025, 153, 1464220, 0.22, 0, 3, 0
75046, -38.208695, 145.83503, 153, 1464400, 0.14, 0, 3, 0
75141, -38.208695, 145.83503, 153, 1464400, 0.14, 0, 3, 0
75141, -38.208695, 145.83503, 153, 1464400, 0.14, 0, 3, 0
76062, -38.208696, 145.835031, 153, 1464500, 0.11, 0, 3, 0
76062, -38.208696, 145.835031, 153, 1464500, 0.11, 0, 3, 0
77064, -38.208696, 145.835031, 153, 1464600, 0.11, 0, 3, 0
77064, -38.208696, 145.835031, 153, 1464600, 0.11, 0, 3, 0
78140, -38.208696, 145.835035, 153, 1464700, 0.15, 0, 3, 0
78140, -38.208696, 145.835035, 153, 1464700, 0.15, 0, 3, 0
78140, -38.208696, 145.835035, 153, 1464700, 0.15, 0, 3, 0
78140, -38.208696, 145.835035, 153, 1464700, 0.15, 0, 3, 0
79365, -38.2087, 145.835038, 153, 1464820, 0.11, 0, 3, 0
79365, -38.2087, 145.835038, 153, 1464820, 0.11, 0, 3, 0
79365, -38.2087, 145.835038, 153, 1464820, 0.11, 0, 3, 0
79365, -38.2087, 145.835038, 153, 1464820, 0.11, 0, 3, 0
79365, -38.2087, 145.835038, 153, 1464820, 0.11, 0, 3, 0
79365, -38.2087, 145.835038, 153, 1464820, 0.11, 0, 3, 0
81102, -38.208701, 145.835038, 153, 1465000, 0.1, 0, 3, 0
81102, -38.208701, 145.835038, 153, 1465000, 0.1, 0, 3, 0
82087, -38.208701, 145.83504, 153, 1465100, 0.09, 0, 3, 0
82087, -38.208701, 145.83504, 153, 1465100, 0.09, 0, 3, 0
82087, -38.208701, 145.83504, 153, 1465100, 0.09, 0, 3, 0
83080, -38.208701, 145.835041, 153, 1465200, 0.05, 0, 3, 0
83080, -38.208701, 145.835041, 153, 1465200, 0.05, 0, 3, 0
83080, -38.208701, 145.835041, 153, 1465200, 0.05, 0, 3, 0
84067, -38.208701, 145.835043, 153, 1465300, 0.08, 0, 3, 0
84067, -38.208701, 145.835043, 153, 1465300, 0.08, 0, 3, 0
84067, -38.208701, 145.835043, 153, 1465300, 0.08, 0, 3, 0
84067, -38.208701, 145.835043, 153, 1465300, 0.08, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
85367, -38.208698, 145.835048, 153, 1465421, 0.12, 0, 3, 0
87099, -38.2087, 145.83505, 153, 1465600, 0.11, 0, 3, 0
87099, -38.2087, 145.83505, 153, 1465600, 0.11, 0, 3, 0
87099, -38.2087, 145.83505, 153, 1465600, 0.11, 0, 3, 0
87099, -38.2087, 145.83505, 153, 1465600, 0.11, 0, 3, 0
88082, -38.208698, 145.835051, 153, 1465700, 0.11, 0, 3, 0
88082, -38.208698, 145.835051, 153, 1465700, 0.11, 0, 3, 0
88082, -38.208698, 145.835051, 153, 1465700, 0.11, 0, 3, 0
89073, -38.208696, 145.835051, 153, 1465800, 0.1, 0, 3, 0
89073, -38.208696, 145.835051, 153, 1465800, 0.1, 0, 3, 0
90064, -38.208698, 145.83505, 153, 1465900, 0.02, 0, 3, 0
90064, -38.208698, 145.83505, 153, 1465900, 0.02, 0, 3, 0
90064, -38.208698, 145.83505, 153, 1465900, 0.02, 0, 3, 0
91369, -38.208748, 145.835075, 143, 1470021, 0.21, 0, 4, 0
91369, -38.208748, 145.835075, 143, 1470021, 0.21, 0, 4, 0
91369, -38.208748, 145.835075, 143, 1470021, 0.21, 0, 4, 0
91369, -38.208748, 145.835075, 143, 1470021, 0.21, 0, 4, 0
91369, -38.208748, 145.835075, 143, 1470021, 0.21, 0, 4, 0
93105, -38.208786, 145.835091, 135, 1470200, 0.0, 0, 4, 0
93105, -38.208786, 145.835091, 135, 1470200, 0.0, 0, 4, 0
93105, -38.208786, 145.835091, 135, 1470200, 0.0, 0, 4, 0
94093, -38.208796, 145.835095, 133, 1470300, 0.0, 164, 4, 0
94093, -38.208796, 145.835095, 133, 1470300, 0.0, 164, 4, 0
94093, -38.208796, 145.835095, 133, 1470300, 0.0, 164, 4, 0
94093, -38.208796, 145.835095, 133, 1470300, 0.0, 164, 4, 0
95089, -38.208803, 145.835098, 132, 1470400, 0.0, 153, 4, 0
95089, -38.208803, 145.835098, 132, 1470400, 0.0, 153, 4, 0
96049, -38.208803, 145.835098, 132, 1470500, 0.0, 153, 4, 0
