Time (ms), Time (us), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
75002, 75002568, -0.89, -0.01, -0.01, -0.11, -0.11, -0.11, 27.87, 0
75292, 75292567, -0.8, -0.01, -0.01, -0.11, -0.11, -0.11, 27.91, 0
75433, 75433568, -0.75, -0.01, -0.01, -0.24, -0.24, -0.24, 27.87, 0
75643, 75643562, -0.75, -0.01, -0.01, -0.15, -0.15, -0.15, 27.91, 0
75936, 75936567, -0.78, -0.01, -0.01, -0.24, -0.24, -0.24, 27.91, 0
76078, 76078562, -0.76, -0.01, -0.01, -0.18, -0.18, -0.18, 27.96, 0
76289, 76289568, -0.83, -0.01, -0.01, -0.15, -0.15, -0.15, 27.87, 0
76579, 76579567, -0.85, -0.01, -0.01, -0.2, -0.2, -0.2, 27.96, 0
76720, 76720568, -0.84, -0.01, -0.01, -0.27, -0.27, -0.27, 27.87, 0
76931, 76931569, -0.78, -0.01, -0.01, -0.25, -0.25, -0.25, 27.91, 0
77226, 77226567, -0.75, -0.01, -0.01, -0.25, -0.25, -0.25, 27.82, 0
77366, 77366563, -0.72, -0.01, -0.01, -0.25, -0.25, -0.25, 28.01, 0
77657, 77657567, -0.83, -0.01, -0.01, -0.24, -0.24, -0.24, 27.96, 0
77798, 77798568, -0.79, -0.01, -0.01, -0.21, -0.21, -0.21, 28.01, 0
78018, 78018568, -0.81, -0.01, -0.01, -0.22, -0.22, -0.22, 27.87, 0
78304, 78304567, -0.75, -0.01, -0.01, -0.2, -0.2, -0.2, 27.91, 0
78443, 78443562, -0.68, -0.01, -0.01, -0.24, -0.24, -0.24, 28.05, 0
78658, 78658569, -0.83, -0.01, -0.01, -0.26, -0.26, -0.26, 28.01, 0
78869, 78869569, -0.84, -0.01, -0.01, -0.3, -0.3, -0.3, 27.91, 0
79161, 79161567, -0.73, -0.01, -0.01, -0.2, -0.2, -0.2, 28.01, 0
79305, 79305562, -0.83, -0.01, -0.01, -0.18, -0.18, -0.18, 27.91, 0
79591, 79591567, -0.73, -0.01, -0.01, -0.14, -0.14, -0.14, 27.96, 0
79732, 79732562, -0.75, -0.01, -0.01, -0.15, -0.15, -0.15, 27.91, 0
79946, 79946561, -0.79, -0.01, -0.01, -0.24, -0.24, -0.24, 27.87, 0
80235, 80235567, -0.84, -0.01, -0.01, -0.23, -0.23, -0.23, 28.01, 0
80375, 80375561, -0.81, -0.01, -0.01, -0.25, -0.25, -0.25, 27.96, 0
80590, 80590568, -0.76, -0.01, -0.01, -0.28, -0.28, -0.28, 27.96, 0
80801, 80801562, -0.72, -0.01, -0.01, -0.11, -0.11, -0.11, 28.2, 0
81017, 81017568, -0.89, -0.01, -0.01, -0.28, -0.28, -0.28, 28.01, 0
81230, 81230569, -0.82, -0.01, -0.01, -0.22, -0.22, -0.22, 28.05, 0
81440, 81440562, -0.8, -0.01, -0.01, -0.26, -0.26, -0.26, 28.01, 0
81655, 81655568, -0.84, -0.01, -0.01, -0.28, -0.28, -0.28, 28.05, 0
81870, 81870567, -0.78, -0.01, -0.01, -0.28, -0.28, -0.28, 28.01, 0
82160, 82160567, -0.74, -0.01, -0.01, -0.25, -0.25, -0.25, 27.96, 0
82301, 82301562, -0.78, -0.01, -0.01, -0.25, -0.25, -0.25, 27.91, 0
82515, 82515568, -0.81, -0.01, -0.01, -0.21, -0.21, -0.21, 28.1, 0
82725, 82725568, -0.8, -0.01, -0.01, -0.1, -0.1, -0.1, 28.05, 0
83017, 83017563, -0.8, -0.01, -0.01, -0.2, -0.2, -0.2, 27.96, 0
83158, 83158568, -0.74, -0.01, -0.01, -0.26, -0.26, -0.26, 28.1, 0
83370, 83370562, -0.71, -0.01, -0.01, -0.29, -0.29, -0.29, 28.01, 0
83661, 83661567, -0.85, -0.01, -0.01, -0.21, -0.21, -0.21, 28.01, 0
83801, 83801562, -0.79, -0.01, -0.01, -0.27, -0.27, -0.27, 28.1, 0
84015, 84015568, -0.72, -0.01, -0.01, -0.28, -0.28, -0.28, 28.1, 0
84306, 84306567, -0.79, -0.01, -0.01, -0.23, -0.23, -0.23, 28.05, 0
84446, 84446568, -0.8, -0.01, -0.01, -0.2, -0.2, -0.2, 27.96, 0
84736, 84736567, -0.79, -0.01, -0.01, -0.21, -0.21, -0.21, 28.1, 0
84876, 84876562, -0.78, -0.01, -0.01, -0.27, -0.27, -0.27, 28.15, 0
85094, 85094568, -0.8, -0.01, -0.01, -0.2, -0.2, -0.2, 28.01, 0
85309, 85309562, -0.83, -0.01, -0.01, -0.13, -0.13, -0.13, 27.91, 0
85513, 85513577, -0.84, -0.01, -0.01, -0.15, -0.15, -0.15, 28.05, 0
85804, 85804567, -0.83, -0.01, -0.01, -0.25, -0.25, -0.25, 28.01, 0
85943, 85943568, -0.87, -0.01, -0.01, -0.15, -0.15, -0.15, 27.96, 0
86156, 86156562, -0.75, -0.01, -0.01, -0.2, -0.2, -0.2, 28.1, 0
86453, 86453567, -0.76, -0.01, -0.01, -0.17, -0.17, -0.17, 28.05, 0
86594, 86594568, -0.76, -0.01, -0.01, -0.29, -0.29, -0.29, 28.15, 0
86805, 86805562, -0.71, -0.01, -0.01, -0.27, -0.27, -0.27, 28.05, 0
87021, 87021568, -0.87, -0.01, -0.01, -0.24, -0.24, -0.24, 28.15, 0
87236, 87236568, -0.78, -0.01, -0.01, -0.17, -0.17, -0.17, 28.05, 0
87447, 87447569, -0.71, -0.01, -0.01, -0.24, -0.24, -0.24, 28.1, 0
87661, 87661568, -0.82, -0.01, -0.01, -0.12, -0.12, -0.12, 28.15, 0
87877, 87877562, -0.73, -0.01, -0.01, -0.19, -0.19, -0.19, 28.05, 0
88168, 88168567, -0.76, -0.01, -0.01, -0.19, -0.19, -0.19, 28.05, 0
88308, 88308568, -0.83, -0.01, -0.01, -0.28, -0.28, -0.28, 28.2, 0
88522, 88522568, -0.8, -0.01, -0.01, -0.19, -0.19, -0.19, 28.2, 0
88734, 88734562, -0.72, -0.01, -0.01, -0.21, -0.21, -0.21, 28.05, 0
88947, 88947568, -0.8, -0.01, -0.01, -0.23, -0.23, -0.23, 28.05, 0
89161, 89161568, -0.89, -0.01, -0.01, -0.28, -0.28, -0.28, 28.2, 0
89372, 89372562, -0.71, -0.01, -0.01, -0.26, -0.26, -0.26, 28.1, 0
89663, 89663567, -0.77, -0.01, -0.01, -0.16, -0.16, -0.16, 28.1, 0
89803, 89803568, -0.72, -0.01, -0.01, -0.21, -0.21, -0.21, 28.05, 0
90022, 90022568, -0.78, -0.01, -0.01, -0.2, -0.2, -0.2, 28.24, 0
90314, 90314567, -0.78, -0.01, -0.01, -0.15, -0.15, -0.15, 28.2, 0
90456, 90456562, -0.8, -0.01, -0.01, -0.21, -0.21, -0.21, 28.2, 0
90666, 90666569, -0.82, -0.01, -0.01, -0.05, -0.05, -0.05, 28.2, 0
90880, 90880568, -0.85, -0.01, -0.01, -0.17, -0.17, -0.17, 28.29, 0
91096, 91096568, -0.85, -0.01, -0.01, -0.29, -0.29, -0.29, 28.15, 0
91307, 91307568, -0.83, -0.01, -0.01, -0.3, -0.3, -0.3, 28.15, 0
91519, 91519568, -0.82, -0.01, -0.01, -0.23, -0.23, -0.23, 28.2, 0
91738, 91738571, -0.81, -0.01, -0.01, -0.24, -0.24, -0.24, 28.15, 0
92023, 92023567, -0.72, -0.01, -0.01, -0.23, -0.23, -0.23, 28.29, 0
92166, 92166568, -0.82, -0.01, -0.01, -0.26, -0.26, -0.26, 28.15, 0
92381, 92381568, -0.72, -0.01, -0.01, -0.28, -0.28, -0.28, 28.2, 0
92591, 92591562, -0.76, -0.01, -0.01, -0.26, -0.26, -0.26, 28.1, 0
92805, 92805568, -0.81, -0.01, -0.01, -0.28, -0.28, -0.28, 28.2, 0
93023, 93023562, -0.7, -0.01, -0.01, -0.26, -0.26, -0.26, 28.24, 0
93309, 93309567, -0.82, -0.01, -0.01, -0.21, -0.21, -0.21, 28.2, 0
93446, 93446568, -0.9, -0.01, -0.01, -0.3, -0.3, -0.3, 28.15, 0
93666, 93666562, -0.85, -0.01, -0.01, -0.26, -0.26, -0.26, 28.2, 0
93876, 93876569, -87, 970, -511, -5, -32770, -220, 2823, 1
94170, 94170567, -78, 953, -516, -53, -4, -218, 2948, 1
94312, 94312568, -0.83, -0.01, -0.01, -0.2, -0.2, -0.2, 28.15, 0
94522, 94522568, -0.83, -0.01, -0.01, -0.26, -0.26, -0.26, 28.15, 0
94737, 94737569, -0.75, -0.01, -0.01, -0.15, -0.15, -0.15, 28.1, 0
94952, 94952568, -0.79, -0.01, -0.01, -0.17, -0.17, -0.17, 28.2, 0
95243, 95243567, -0.83, -0.01, -0.01, -0.27, -0.27, -0.27, 28.24, 0
95383, 95383571, -0.84, -0.01, -0.01, -0.22, -0.22, -0.22, 28.24, 0
95599, 95599562, -0.75, -0.01, -0.01, -0.18, -0.18, -0.18, 28.15, 0
95810, 95810562, -0.77, -0.01, -0.01, -0.16, -0.16, -0.16, 28.1, 0
96028, 96028562, -0.72, -0.01, -0.01, -0.18, -0.18, -0.18, 28.2, 0
96316, 96316567, -0.83, -0.01, -0.01, -0.16, -0.16, -0.16, 28.29, 0
96453, 96453569, -0.84, -0.01, -0.01, -0.18, -0.18, -0.18, 28.15, 0
96667, 96667562, -0.73, -0.01, -0.01, -0.23, -0.23, -0.23, 28.34, 0
96881, 96881569, -0.85, -0.01, -0.01, -0.23, -0.23, -0.23, 28.2, 0
97172, 97172567, -0.87, -0.01, -0.01, -0.24, -0.24, -0.24, 28.34, 0
97312, 97312568, -0.88, -0.01, -0.01, -0.08, -0.08, -0.08, 28.1, 0
97529, 97529562, -0.73, -0.01, -0.01, -0.14, -0.14, -0.14, 28.24, 0
97815, 97815567, -0.82, -0.01, -0.01, -0.13, -0.13, -0.13, 28.15, 0
97955, 97955569, -0.84, -0.01, -0.01, -0.14, -0.14, -0.14, 28.29, 0
98171, 98171568, -0.79, -0.01, -0.01, -0.23, -0.23, -0.23, 28.2, 0
98381, 98381568, -0.78, -0.01, -0.01, -0.08, -0.08, -0.08, 28.2, 0
98571, 98571571, -0.86, -0.01, -0.01, -0.2, -0.2, -0.2, 28.2, 0
98820, 98820568, -0.83, -0.01, -0.01, -0.06, -0.06, -0.06, 28.24, 0
99117, 99117567, -0.76, -0.01, -0.01, -0.06, -0.06, -0.06, 28.24, 0
99257, 99257562, -0.68, -0.01, -0.01, -0.27, -0.27, -0.27, 28.2, 0
99468, 99468562, -0.78, -0.01, -0.01, -0.21, -0.21, -0.21, 28.15, 0
99758, 99758567, -0.68, -0.01, -0.01, -0.16, -0.16, -0.16, 28.2, 0
99899, 99899562, -0.82, -0.01, -0.01, -0.21, -0.21, -0.21, 28.24, 0
100113, 100113569, -0.83, -0.01, -0.01, -0.06, -0.06, -0.06, 28.2, 0
100327, 100327562, -0.7, -0.01, -0.01, -0.13, -0.13, -0.13, 28.29, 0
100541, 100541562, -0.89, -0.01, -0.01, -0.09, -0.09, -0.09, 28.24, 0
100754, 100754561, -0.8, -0.01, -0.01, -0.11, -0.11, -0.11, 28.34, 0
101044, 101044566, -0.73, -0.01, -0.01, -0.19, -0.19, -0.19, 28.24, 0
101187, 101187561, -0.77, -0.01, -0.01, -0.1, -0.1, -0.1, 28.1, 0
101397, 101397561, -0.8, -0.01, -0.01, -0.17, -0.17, -0.17, 28.29, 0
101611, 101611568, -0.86, -0.01, -0.01, -0.23, -0.23, -0.23, 28.24, 0
101825, 101825561, -0.71, -0.01, -0.01, -0.23, -0.23, -0.23, 28.24, 0
102038, 102038567, -0.76, -0.01, -0.01, -0.16, -0.16, -0.16, 28.24, 0
102328, 102328566, -0.75, -0.01, -0.01, -0.13, -0.13, -0.13, 28.24, 0
102472, 102472568, -0.83, -0.01, -0.01, -0.24, -0.24, -0.24, 28.2, 0
102686, 102686561, -0.76, -0.01, -0.01, -0.17, -0.17, -0.17, 28.24, 0
102971, 102971961, -0.82, -0.01, -0.01, -0.22, -0.22, -0.22, 28.29, 0
103114, 103114561, -0.77, -0.01, -0.01, -0.24, -0.24, -0.24, 28.24, 0
103328, 103328560, -0.83, -0.01, -0.01, -0.25, -0.25, -0.25, 28.38, 0
103539, 103539567, -0.85, -0.01, -0.01, -0.22, -0.22, -0.22, 28.38, 0
103753, 103753567, -0.73, -0.01, -0.01, -0.26, -0.26, -0.26, 28.29, 0
103966, 103966566, -0.8, -0.01, -0.01, -0.27, -0.27, -0.27, 28.34, 0
104176, 104176568, -0.76, -0.01, -0.01, -0.2, -0.2, -0.2, 28.24, 0
104469, 104469566, -0.87, -0.01, -0.01, -0.09, -0.09, -0.09, 28.34, 0
104610, 104610568, -0.84, -0.01, -0.01, -0.26, -0.26, -0.26, 28.29, 0
104822, 104822561, -0.75, -0.01, -0.01, -0.1, -0.1, -0.1, 28.29, 0
105040, 105040568, -0.82, -0.01, -0.01, -0.22, -0.22, -0.22, 28.24, 0
105330, 105330566, -0.89, -0.01, -0.01, -0.24, -0.24, -0.24, 28.34, 0
105468, 105468567, -0.8, -0.01, -0.01, -0.19, -0.19, -0.19, 28.38, 0
105759, 105759566, -0.79, -0.01, -0.01, -0.2, -0.2, -0.2, 28.24, 0
105899, 105899567, -0.82, -0.01, -0.01, -0.29, -0.29, -0.29, 28.38, 0
106193, 106193566, -0.74, -0.01, -0.01, -0.2, -0.2, -0.2, 28.2, 0
106330, 106330561, -0.8, -0.01, -0.01, -0.25, -0.25, -0.25, 28.34, 0
106544, 106544567, -0.8, -0.01, -0.01, -0.11, -0.11, -0.11, 28.38, 0
106761, 106761568, -0.76, -0.01, -0.01, -0.22, -0.22, -0.22, 28.29, 0
107050, 107050566, -0.79, -0.01, -0.01, -0.11, -0.11, -0.11, 28.38, 0
107193, 107193561, -0.75, -0.01, -0.01, -0.29, -0.29, -0.29, 28.29, 0
107408, 107408567, -0.84, -0.01, -0.01, -0.22, -0.22, -0.22, 28.38, 0
107619, 107619567, -0.7, -0.01, -0.01, -0.11, -0.11, -0.11, 28.29, 0
107836, 107836567, -0.88, -0.01, -0.01, -0.22, -0.22, -0.22, 28.29, 0
108051, 108051561, -0.73, -0.01, -0.01, -0.27, -0.27, -0.27, 28.29, 0
108340, 108340566, -0.75, -0.01, -0.01, -0.06, -0.06, -0.06, 28.34, 0
108480, 108480560, -0.74, -0.01, -0.01, -0.12, -0.12, -0.12, 28.24, 0
108696, 108696567, -0.88, -0.01, -0.01, -0.18, -0.18, -0.18, 28.34, 0
108906, 108906568, -0.9, -0.01, -0.01, -0.17, -0.17, -0.17, 28.29, 0
109200, 109200566, -0.74, -0.01, -0.01, -0.21, -0.21, -0.21, 28.29, 0
109341, 109341561, -0.73, -0.01, -0.01, -0.1, -0.1, -0.1, 28.34, 0
109555, 109555561, -0.84, -0.01, -0.01, -0.12, -0.12, -0.12, 28.38, 0
109846, 109846566, -0.85, -0.01, -0.01, -0.27, -0.27, -0.27, 28.43, 0
109987, 109987567, -0.81, -0.01, -0.01, -0.14, -0.14, -0.14, 28.34, 0
110203, 110203561, -0.8, -0.01, -0.01, -0.24, -0.24, -0.24, 28.34, 0
110414, 110414571, -0.85, -0.01, -0.01, -0.18, -0.18, -0.18, 28.34, 0
110627, 110627566, -0.77, -0.01, -0.01, -0.18, -0.18, -0.18, 28.34, 0
110843, 110843568, -0.81, -0.01, -0.01, -0.09, -0.09, -0.09, 28.34, 0
111056, 111056567, -0.86, -0.01, -0.01, -0.18, -0.18, -0.18, 28.38, 0
111349, 111349566, -0.81, -0.01, -0.01, -0.2, -0.2, -0.2, 28.43, 0
111490, 111490561, -0.75, -0.01, -0.01, -0.19, -0.19, -0.19, 28.29, 0
111700, 111700561, -0.73, -0.01, -0.01, -0.21, -0.21, -0.21, 28.43, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
112336, 112336566, -0.83, -0.01, -0.01, -0.22, -0.22, -0.22, 28.43, 0
112474, 112474568, -0.8, -0.01, -0.01, -0.22, -0.22, -0.22, 28.29, 0
112766, 112766566, -0.77, -0.01, -0.01, -0.14, -0.14, -0.14, 28.38, 0
112907, 112907568, -0.7, -0.01, -0.01, -0.2, -0.2, -0.2, 28.34, 0
113202, 113202566, -0.78, -0.01, -0.01, -0.24, -0.24, -0.24, 28.34, 0
113343, 113343568, -0.84, -0.01, -0.01, -0.22, -0.22, -0.22, 28.38, 0
113633, 113633566, -0.8, -0.01, -0.01, -0.18, -0.18, -0.18, 28.48, 0
113773, 113773560, -0.88, -0.01, -0.01, -0.16, -0.16, -0.16, 28.38, 0
113984, 113984568, -0.79, -0.01, -0.01, -0.2, -0.2, -0.2, 28.34, 0
114276, 114276566, -0.81, -0.01, -0.01, -0.16, -0.16, -0.16, 28.34, 0
114417, 114417567, -0.75, -0.01, -0.01, -0.25, -0.25, -0.25, 28.38, 0
114627, 114627561, -0.71, -0.01, -0.01, -0.23, -0.23, -0.23, 28.29, 0
114841, 114841567, -0.8, -0.01, -0.01, -0.26, -0.26, -0.26, 28.24, 0
115060, 115060567, -0.69, -0.01, -0.01, -0.25, -0.25, -0.25, 28.43, 0
