Time (ms), Time (us), latt, longi, alt, tStamp, speedMps, heading, numSat, Packet Error
808845364, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845364, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845364, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845366, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845366, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845366, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845366, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845368, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845368, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845368, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845368, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845368, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
808845368, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842413623, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842413623, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842413623, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842413623, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842413623, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842413623, 1701052473, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842086711, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842086711, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072117, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072117, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072117, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072243, 1701052472, 2704999, 0, 0, 0, 0, 0, 100663296, 1
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072121, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072116, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072115, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072120, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072120, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072120, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072114, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072114, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072114, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
842072112, 1701052472, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
925906993, 1701052471, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926232626, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
926232626, 1701052464, 2.704999, 0.0, 0, 0, 0.0, 0, 0, 0
