Time (ms), Time (us), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
171023, 171023893, -58.86, 102034.0, 27.32, 0
0, 589824, 0.0, 0.0, 0.0, 1
180007, 180007901, -58.86, 102034.0, 27.55, 0
187554, 187554905, -58.86, 102034.0, 27.72, 0
188991, 188991865, -58.94, 102035.0, 27.76, 0
204944, 204944866, -58.7, 102032.0, 28.12, 0
209876, 209876903, -58.7, 102032.0, 28.23, 0
215399, 215399901, -58.61, 102031.0, 28.34, 0
221522, 221522899, -58.53, 102030.0, 28.47, 0
