Time (ms), Time (us), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
91110, 91110581, -1.16, -0.01, -0.01, -0.31, -0.31, -0.31, 24.48, 0
91251, 91251578, -1.15, -0.01, -0.01, -0.3, -0.3, -0.3, 24.38, 0
91541, 91541581, -2.32, -0.02, -0.02, -0.37, -0.37, -0.37, 24.38, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
91976, 91976581, -4.4, -0.04, -0.04, -0.28, -0.28, -0.28, 24.43, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
92403, 92403581, -4.51, -0.05, -0.05, -0.3, -0.3, -0.3, 24.29, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
92839, 92839585, -3.11, -0.03, -0.03, -0.38, -0.38, -0.38, 24.15, 0
92981, 92981578, -2.85, -0.03, -0.03, -0.35, -0.35, -0.35, 24.2, 0
93188, 93188585, -2.86, -0.03, -0.03, -0.3, -0.3, -0.3, 24.2, 0
93405, 93405579, -3.12, -0.03, -0.03, -0.33, -0.33, -0.33, 24.2, 0
93626, 93626578, -2.06, -0.02, -0.02, -0.36, -0.36, -0.36, 24.15, 0
93839, 93839578, -1.29, -0.01, -0.01, -0.33, -0.33, -0.33, 24.15, 0
94131, 94131581, -1.71, -0.02, -0.02, -0.3, -0.3, -0.3, 24.05, 0
94268, 94268579, -1.88, -0.02, -0.02, -0.29, -0.29, -0.29, 24.2, 0
94558, 94558581, -2.65, -0.03, -0.03, -0.26, -0.26, -0.26, 24.01, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
94991, 94991581, -2.84, -0.03, -0.03, -0.29, -0.29, -0.29, 24.05, 0
95131, 95131578, -2.55, -0.03, -0.03, -0.3, -0.3, -0.3, 24.01, 0
95332, 95332576, -2.72, -0.03, -0.03, -0.31, -0.31, -0.31, 23.91, 0
95529, 95529584, -3.08, -0.03, -0.03, -0.31, -0.31, -0.31, 23.91, 0
95674, 95674581, -3.06, -0.03, -0.03, -0.28, -0.28, -0.28, 23.91, 0
95962, 95962584, -3.25, -0.03, -0.03, -0.28, -0.28, -0.28, 23.82, 0
96104, 96104579, -3.26, -0.03, -0.03, -0.29, -0.29, -0.29, 23.87, 0
96394, 96394581, -3.23, -0.03, -0.03, -0.3, -0.3, -0.3, 23.82, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
96828, 96828581, -3.17, -0.03, -0.03, -0.29, -0.29, -0.29, 23.63, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
97258, 97258581, -2.86, -0.03, -0.03, -0.31, -0.31, -0.31, 23.58, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
97688, 97688581, -1.29, -0.01, -0.01, -0.33, -0.33, -0.33, 23.44, 0
97826, 97826578, 0.19, 0.0, 0.0, -0.31, -0.31, -0.31, 23.49, 0
98116, 98116581, -0.48, -0.0, -0.0, -0.3, -0.3, -0.3, 23.4, 0
98254, 98254579, -0.43, -0.0, -0.0, -0.26, -0.26, -0.26, 23.35, 0
98453, 98453576, -0.59, -0.01, -0.01, -0.27, -0.27, -0.27, 23.44, 0
98655, 98655581, -0.84, -0.01, -0.01, -0.27, -0.27, -0.27, 23.3, 0
98796, 98796578, -0.78, -0.01, -0.01, -0.28, -0.28, -0.28, 23.16, 0
99087, 99087584, -0.86, -0.01, -0.01, -0.28, -0.28, -0.28, 23.16, 0
99225, 99225578, -0.99, -0.01, -0.01, -0.29, -0.29, -0.29, 23.11, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
99641, 99641575, -1.01, -0.01, -0.01, -0.29, -0.29, -0.29, 23.11, 0
99764, 99764579, -1.01, -0.01, -0.01, -0.28, -0.28, -0.28, 23.21, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
100267, 100267581, -1.12, -0.01, -0.01, -0.28, -0.28, -0.28, 23.11, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
100698, 100698583, -1.2, -0.01, -0.01, -0.28, -0.28, -0.28, 23.07, 0
100836, 100836577, -1.2, -0.01, -0.01, -0.3, -0.3, -0.3, 22.97, 0
101123, 101123580, -1.16, -0.01, -0.01, -0.28, -0.28, -0.28, 23.07, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
101551, 101551580, -1.17, -0.01, -0.01, -0.28, -0.28, -0.28, 22.93, 0
101695, 101695578, -1.07, -0.01, -0.01, -0.28, -0.28, -0.28, 22.88, 0
101986, 101986584, -1.18, -0.01, -0.01, -0.27, -0.27, -0.27, 22.97, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
102417, 102417580, -1.1, -0.01, -0.01, -0.27, -0.27, -0.27, 23.02, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
102848, 102848580, -1.16, -0.01, -0.01, -0.27, -0.27, -0.27, 22.93, 0
102988, 102988577, -1.18, -0.01, -0.01, -0.26, -0.26, -0.26, 22.88, 0
103277, 103277584, -1.23, -0.01, -0.01, -0.27, -0.27, -0.27, 22.88, 0
103415, 103415578, -1.14, -0.01, -0.01, -0.27, -0.27, -0.27, 22.83, 0
103707, 103707583, -1.18, -0.01, -0.01, -0.25, -0.25, -0.25, 22.83, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
104065, 104065577, -1.16, -0.01, -0.01, -0.31, -0.31, -0.31, 22.78, 0
104281, 104281586, -1.13, -0.01, -0.01, -0.29, -0.29, -0.29, 22.88, 0
104568, 104568583, -1.21, -0.01, -0.01, -0.26, -0.26, -0.26, 22.83, 0
104708, 104708585, -1.22, -0.01, -0.01, -0.27, -0.27, -0.27, 22.93, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
105124, 105124574, -1.12, -0.01, -0.01, -0.27, -0.27, -0.27, 23.07, 0
105248, 105248585, -1.27, -0.01, -0.01, -0.28, -0.28, -0.28, 22.97, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
105797, 105797576, -1.14, -0.01, -0.01, -0.26, -0.26, -0.26, 22.93, 0
105920, 105920578, -1.12, -0.01, -0.01, -0.29, -0.29, -0.29, 22.97, 0
106137, 106137577, -1.18, -0.01, -0.01, -0.27, -0.27, -0.27, 22.83, 0
106243, 106243588, -1.2, -0.01, -0.01, -0.28, -0.28, -0.28, 23.07, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
106860, 106860580, -1.24, -0.01, -0.01, -0.3, -0.3, -0.3, 22.88, 0
107001, 107001578, -1.17, -0.01, -0.01, -0.28, -0.28, -0.28, 22.93, 0
107293, 107293580, -1.13, -0.01, -0.01, -0.27, -0.27, -0.27, 23.02, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
107655, 107655577, -1.12, -0.01, -0.01, -0.27, -0.27, -0.27, 22.83, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
108161, 108161580, -1.06, -0.01, -0.01, -0.3, -0.3, -0.3, 22.93, 0
108299, 108299584, -1.1, -0.01, -0.01, -0.26, -0.26, -0.26, 22.83, 0
108588, 108588580, -1.06, -0.01, -0.01, -0.27, -0.27, -0.27, 22.74, 0
108728, 108728577, -1.12, -0.01, -0.01, -0.27, -0.27, -0.27, 22.78, 0
108928, 108928574, -1.12, -0.01, -0.01, -0.26, -0.26, -0.26, 22.69, 0
109129, 109129580, -1.1, -0.01, -0.01, -0.27, -0.27, -0.27, 22.64, 0
109266, 109266578, -1.09, -0.01, -0.01, -0.27, -0.27, -0.27, 22.78, 0
109553, 109553580, -1.05, -0.01, -0.01, -0.28, -0.28, -0.28, 22.6, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
109984, 109984580, -1.12, -0.01, -0.01, -0.27, -0.27, -0.27, 22.55, 0
110124, 110124577, -1.03, -0.01, -0.01, -0.28, -0.28, -0.28, 22.5, 0
110413, 110413580, -1.05, -0.01, -0.01, -0.27, -0.27, -0.27, 22.5, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
110846, 110846580, -1.12, -0.01, -0.01, -0.26, -0.26, -0.26, 22.45, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
111272, 111272580, -1.16, -0.01, -0.01, -0.29, -0.29, -0.29, 22.27, 0
111414, 111414578, -1.07, -0.01, -0.01, -0.25, -0.25, -0.25, 22.31, 0
111708, 111708580, -1.08, -0.01, -0.01, -0.27, -0.27, -0.27, 22.31, 0
111846, 111846578, -1.07, -0.01, -0.01, -0.29, -0.29, -0.29, 22.17, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
112261, 112261574, -1.08, -0.01, -0.01, -0.27, -0.27, -0.27, 22.13, 0
112459, 112459584, -1.05, -0.01, -0.01, -0.28, -0.28, -0.28, 22.13, 0
112587, 112587589, -0.99, -0.01, -0.01, -0.27, -0.27, -0.27, 22.08, 0
112882, 112882580, -1.03, -0.01, -0.01, -0.27, -0.27, -0.27, 22.08, 0
113023, 113023577, -1.07, -0.01, -0.01, -0.26, -0.26, -0.26, 21.98, 0
113312, 113312580, -1.14, -0.01, -0.01, -0.27, -0.27, -0.27, 22.08, 0
113450, 113450578, -1.04, -0.01, -0.01, -0.26, -0.26, -0.26, 22.03, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
113866, 113866574, -1.09, -0.01, -0.01, -0.27, -0.27, -0.27, 21.84, 0
114064, 114064580, -1.12, -0.01, -0.01, -0.27, -0.27, -0.27, 21.89, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
114422, 114422577, -1.17, -0.01, -0.01, -0.26, -0.26, -0.26, 21.89, 0
114640, 114640577, -1.15, -0.01, -0.01, -0.27, -0.27, -0.27, 21.89, 0
114929, 114929580, -1.1, -0.01, -0.01, -0.28, -0.28, -0.28, 21.94, 0
115067, 115067588, -1.08, -0.01, -0.01, -0.27, -0.27, -0.27, 21.84, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
115482, 115482574, -1.01, -0.01, -0.01, -0.25, -0.25, -0.25, 21.94, 0
115680, 115680580, -1.06, -0.01, -0.01, -0.28, -0.28, -0.28, 21.94, 0
115820, 115820578, -0.92, -0.01, -0.01, -0.26, -0.26, -0.26, 21.89, 0
116037, 116037577, -1.0, -0.01, -0.01, -0.24, -0.24, -0.24, 21.94, 0
116252, 116252578, -1.03, -0.01, -0.01, -0.26, -0.26, -0.26, 21.94, 0
116451, 116451585, -1.0, -0.01, -0.01, -0.28, -0.28, -0.28, 21.89, 0
116653, 116653580, -0.93, -0.01, -0.01, -0.25, -0.25, -0.25, 21.89, 0
116793, 116793578, -1.01, -0.01, -0.01, -0.27, -0.27, -0.27, 21.94, 0
117082, 117082580, -0.99, -0.01, -0.01, -0.26, -0.26, -0.26, 21.94, 0
117219, 117219585, -1.07, -0.01, -0.01, -0.28, -0.28, -0.28, 21.89, 0
117509, 117509580, -0.98, -0.01, -0.01, -0.27, -0.27, -0.27, 21.89, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
117942, 117942580, -0.91, -0.01, -0.01, -0.28, -0.28, -0.28, 21.84, 0
118083, 118083577, -0.93, -0.01, -0.01, -0.27, -0.27, -0.27, 21.84, 0
118373, 118373580, -0.87, -0.01, -0.01, -0.28, -0.28, -0.28, 21.94, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
118804, 118804580, -0.95, -0.01, -0.01, -0.27, -0.27, -0.27, 21.8, 0
0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
119236, 119236580, -0.97, -0.01, -0.01, -0.27, -0.27, -0.27, 21.7, 0
119374, 119374585, -0.96, -0.01, -0.01, -0.26, -0.26, -0.26, 21.84, 0
119580, 119580577, -0.91, -0.01, -0.01, -0.25, -0.25, -0.25, 21.65, 0
119895, 119895580, -0.94, -0.01, -0.01, -0.27, -0.27, -0.27, 21.8, 0
